Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"剛好遇到萬聖節🎃店裡都有裝扮
這間食物不錯 我覺得份量也夠
酒的部份蠻推煙花🎆有我愛的rum+紫蘇+梅酒🥂
只可惜只有限時兩個小時🥹🥹🥹還有高腳椅蠻不好坐的…..
不過還是可以回訪👍🏻👍🏻👍🏻","I just met the Halloween shops in the shop.
This food is good, I think the portion is enough
The part of the wine is quite pushing the fireworks 🎆 There is my love Rum+Perisu+plum wine 🥂
Unfortunately, only two hours in a limited time 🥹🥹🥹 There is a high chair that is not easy to sit ...
But you can still visit 可以 可以 可以",False,0.064,0.068,0.868,0.1771
"🔍IG：jiabaobao_foodie

捷運紅線信義安和站4號出口出來直走2分鐘

微昏暗的燈光很有情調 整體氛圍很舒服
下班與朋友小聚、小酌或是約會都好適合 ⸜♡⸝‍

等待餐點的時候竟然還有開胃飲品可以享用
當天提供的是抹茶優格～很好喝🍵✨

૭ 鱈魚塔塔迷你割包 $𝟯𝟮𝟬
૭ 鱸魚佐蒜辣檸檬油醋 $𝟯𝟴𝟬
૭ 羅勒蒜香蘑菇雞 $𝟯𝟴𝟬
૭ 自製蒜辣XO醬干貝蟹肉義大利麵 $𝟰𝟮𝟬
૭ 羅勒鮮蝦奶油燉飯 $𝟰𝟲𝟬

不論是前菜或是主食都無雷 我私心最推薦干貝義大利麵🍝
辣度很夠勁又夠味 麵體偏硬咬起來很有口感
大顆干貝熟度恰到好處 配上蟹肉和些許蔬菜 又涮嘴又好吃

鱈魚塔塔割包的塔塔醬也很香🥺
不知道大家有沒有吃過摩斯的鱈魚堡
那個香氣真的一模一樣阿我真的超愛的
鱸魚的外皮煎至酥香脆 魚肉軟嫩
搭配蒜辣洋蔥再擠上檸檬很清爽🍋

喜歡燉飯帶有米心感的 Twilight家的燉飯你會很喜歡🫶🏻
這次吃的青醬口味 調味上偏淡雅一些 五隻剝好的蝦子很加分蘑菇雞的調味超下飯
去骨雞腿肉整個吸飽飽醬汁非常入味 .ᐟ.ᐟ

૭ 煙花 $𝟰𝟬𝟬
紫蘇｜梅酒｜蘭姆酒
૭ 歲月靜好 $𝟯𝟴𝟬
伯爵茶｜桃子｜葡萄柚
૭ 春日圓舞曲 $𝟯𝟲𝟬
烏龍茶｜柚子｜紅心芭樂

想要來杯浮誇的調酒就點一杯煙花吧💥
紫蘇的香氣非常鮮明、濃烈
春日圓舞曲是紅心芭樂搭配烏龍茶 果香與茶香的融合
芭樂香氣很足 不會有奇怪的香精味🥺
歲月靜好以伯爵茶入酒 喝起來有水果茶的感覺
喜歡茶酒的可以試試看這杯
三杯調酒酒感都中偏輕 喝起來順口～

🔺平日低消 $𝟲𝟬𝟬/人
🔺假日低消 $𝟴𝟬𝟬/人 (12歲以下孩童不需低消）","BIg: jiabaobao_foodie

The MRT Red Line Xinyi'an He Station Exit 4 and go straight for 2 minutes.

The slightly dim light is very emotional and the overall atmosphere is very comfortable
Come from friends to gather together, drink or date, all are suitable for ⸜♡⸝‍ ⸜♡⸝‍ ⸜♡⸝‍

There are appetizing drinks to enjoy when waiting for meals
The day was provided by matcha yogurt ~ very delicious 🍵✨

迷 cod tower mini cut bag $ 𝟯𝟮𝟬
辣At bass, garlic spicy lemon oil vinegar $ 𝟯𝟴𝟬
菇 Rosal garlic mushroom chicken $ 𝟯𝟴𝟬
X Homemade garlic xo sauce dried shellfish crab meat pasta $ 𝟰𝟮𝟬
奶 Lales Shrimp Cream Stew rice $ 𝟰𝟲𝟬 𝟰𝟲𝟬

Whether it is a pre -dish or a staple food, I have no thunder.
The spicyness is very strong and the flavor is hard enough to bite and it tastes very tasteful
Large dried shellfish matureness is just right with crab meat and some vegetables and pouting and delicious

The tower sauce of the cod tower is also very fragrant
I don't know if everyone has eaten Mos's cod castle
That aroma is really the same as ah, I really love it
The outer skin of the sea bass is fried until crispy and crispy fish is soft and tender
It is refreshing with the spicy onion with garlic and spicy onion.

If you like the stewed rice stew with rice, you will like it
The taste of green sauce this time is elegant and elegant. Some five peeling shrimps are very extracted from mushroom chicken.
The whole bone chicken leg meat is full of full sauce.

𝟰𝟬𝟬 Fireworks $ 花
Zisu ｜ Plum Wine ｜ Rim Wine
$ $ ૭ ૭ ૭
Earl Tea ｜ Peach ｜ Grapefruit
舞 ૭ ૭ ૭ ૭ 𝟯𝟲𝟬
Oolong tea ｜ Grapefruit ｜ Red Heart Barler

If you want to come to a glass of exaggerated bartender, just order a glass of fireworks 💥
The aroma of perilla is very clear and strong
The spring dance is the fusion of the red -hearted guava with the fragrance of oolong tea and the tea fragrance
Bavo aroma is very full, there will be no strange flavor flavor 🥺
Years are quiet and the county tea feels like fruit tea.
Those who like tea wine can try this cup
The three cups of alcoholic wine feels lighter and smooth ~

𝟲𝟬𝟬 Low daily low $ 人/person/person
𝟴𝟬𝟬 Holidays low $ 人/person (children under the age of 12 do not need low consumption)",False,0.134,0.038,0.828,0.9931
餐廳位置不多，主要為高腳椅區及一般桌型，這次預約二位，分配高腳椅區，位置不太舒適，所以待沒多久用餐完畢就離開了。餐點若是參考份量，覺得稍微價高，但上菜速度滿快，這點倒是滿好的。,"The restaurant is not much. It is mainly a high chair area and a general desk type. This time, the reservation of two places is made to allocate the high -foot chair area. The location is not very comfortable, so it will be left after the meal.If the meal is the amount of reference, it feels slightly high, but the food is full, which is good.",False,0.055,0.028,0.917,0.4387
"因為想要點煙花而來
喝過很多長得漂亮但很難喝的酒
但在這邊點的每一杯都很美很好喝
餐點也都很不錯

只是油煙味很重
到家全身都是油煙味
這阻礙了我想再去🫠

高腳椅座位不是太好坐
也放不下食物

但整體來說很推薦","Because I want to order fireworks
Drink a lot of beautiful but hard -to -drink wine
But every cup ordered here is beautiful and delicious
The meals are also very good

It's just that the smell of oil fume is very heavy
The whole body is full of oil fume flavor
This hinders I want to go again

High chair seats are not too easy to sit
Can't put food

But it is recommended overall",False,0.228,0.107,0.665,0.9123
本想衝著調酒喝到飽的方案奔去，可惜9月底活動已經結束，只試喝了5杯調酒，每個酒名酒語都洽如其份，例如酒名煙花，燦爛一剎那，可惜無法嚐遍每一杯……,"I wanted to run for the plan of drinking and drinking. Unfortunately, the event was over at the end of September. I just tried to drink 5 glasses of wine. Taste every cup ...",False,0.0,0.068,0.932,-0.34
這家餐酒館是約會的絕佳選擇👍環境優雅浪漫，燈光柔和，音樂輕柔，營造出溫馨愉悅的氛圍。菜品美味精緻，搭配的紅酒也非常出色，讓每一口都充滿了驚喜與滿足。服務人員親切且專業，讓整個用餐過程更加愉快。這裡的每一個細節都展現出對顧客的關懷和用心，非常適合情侶來這裡享受美好的晚餐和彼此的陪伴。強烈推薦給想要度過一個難忘約會夜晚的朋友們❤️❤️❤️,"This dining tavern is an excellent choice of dating. The environment is elegant and romantic, the light is soft, the music is soft, and the music is created a warm and happy atmosphere.The dishes are delicious and delicate, and the red wine is also very good, making each bite full of surprises and satisfaction.The service staff is kind and professional, making the whole meal process more pleasant.Every detail here shows care and intention to customers, it is very suitable for couples to come here to enjoy beautiful dinner and companionship.Strongly recommend it to friends who want to spend an unforgettable dating night ❤️❤️❤️",False,0.344,0.0,0.656,0.9921
整個空間以大面積的白色為主，燈光溫暖如日出的光線，營造出舒適的用餐氛圍。店內有座位區、吧台和高腳區，高腳區的桌面較小，稍顯擁擠，因此建議先點一些餐點，等食用完再加點，店內位置有限，建議提前訂位。整體環境給人高品質感，餐點的部分也相當的精緻及美味，非常適合朋友聚會慶生～,"The entire space is dominated by a large area of ​​white, and the light is warm as sunrise, creating a comfortable dining atmosphere.There are seats, bar stations, and high areas in the store. The desktop in the tall area is smaller and slightly crowded. Therefore, it is recommended to order some meals first, wait for the consumption, and then add a limited location. It is recommended to order in advance.The overall environment gives people a high quality, and the meal part is also very delicate and delicious. It is very suitable for friends to meet for birth ~",False,0.179,0.017,0.804,0.9425
第一次來餐酒館比較難比較，低消800，餐點還不錯，松阪豬燉飯米芯煮的比較硬，酒的話我點BREEZE，帶有仙楂的香氣，朋友的整杯草莓粉很好拍，這次喝到的每杯酒 酒感都偏重，或是單純我太少喝哈哈。店內氛圍感很高級 剛進來會有迎賓果醋 離場前還有 shot杯 算是蠻特別的體驗,"It is difficult to compare for the first time to come to the dining tavern. It is not bad for the meal. The rice stewed rice core of Matsusaka pigs is relatively hard. If you wine, I order breeze, with the aroma of the hawthorn. Good shooting, every glass of wine I drink this time is heavy, or I just drink too little haha.The sense of atmosphere in the store is very high -level. When you come in, you will have a special experience before you come in.",False,0.089,0.041,0.87,0.6757
"氛圍營造的超棒！
是個很讓人放鬆的地方，
適合好友談心、慶生、小酌
是個色、香、味俱全的地方❤️
超推薦奧羅拉這杯酒
好看又好喝！
隨著特製冰塊的融化
每一個時間都可以感受到不一樣的感覺！
附上的小卡帶有香味，
聞了可以讓心情放鬆一整晚🥰
食物也好吃！看起來份量不多，
但是我們兩個超級飽🤣","The atmosphere is superb!
It's a very relaxed place,
Suitable for friends to talk, celebrate birthday, and drink
It is a place where color, fragrance and taste are all ❤️
Super recommended Orola this glass of wine
Beautiful and delicious!
With the melting of special ice cubes
Every time you can feel a different feeling!
The attached small card has fragrance,
You can relax your mood all night
The food is also delicious!It doesn't look like a large amount,
But the two of us are super full 超",False,0.275,0.015,0.71,0.9746
"菜單很有特色，餐點都很好吃酒也很好喝，靠近信義安和捷運站附近也有腳踏車租借。
那天是有一小杯試飲無酒精的飲料
蝦餅：酥脆可口，不一定每次都有。
青醬海鮮義大利麵：鹹甜口感很清爽不會膩口。
烘蛋：裡面有馬鈴薯🥔、香菇、彩椒🫑…
松阪豬燉飯：飯的部分偏硬，畢竟是義大利餐點，如需調整都可以跟服務人員說，這也超好吃的。
夏日：真的是夏日需要喝這杯來解暑一下～
Breeze：酸甜滋味，有種在吃番茄裡面有蜜餞的感覺。
整體超棒的，也很適合朋友情侶來。","The menu is very distinctive, and the meals are delicious and delicious. There are bicycles rent near Xinyi An and MRT Station.
There was a small glass of drinking drink without alcohol that day
Shrimp cake: crispy and delicious, not necessarily every time.
Green sauce seafood pasta: salty sweetness is very refreshing and not greasy.
Baked eggs: There are potatoes, shiitake mushrooms, colored peppers ...
Matsusaka pig stew: The part of the rice is hard. After all, it is a Italian meal. If you need to adjust, you can tell the service staff. This is also super delicious.
Summer: It really needs to drink this cup in summer to relieve the summer ~
Breeze: Sweet and sour taste, there is a feeling of having honey in eating tomatoes.
The overall superb is also very suitable for friends and couples.",False,0.221,0.008,0.771,0.9882
