Original,EN,Needs Review
"☕️政大附近一家同時有提供水煙服務的咖啡廳。

⚠️客滿限時2小時，未客滿不限時。
🛜有Wi-Fi。
🔌部分座位有插座（主要是靠牆位子）。
💰目前可支付方式：現金、轉帳、Line Pay、街口。點餐先付款。
✅有開立電子發票可存載具。
🕛營業到午夜。

在政大附近營業時間比較晚的咖啡廳非常少（就我所知目前應該只有兩家），而這家開到午夜無疑是會工作或唸書到比較晚的學生的一大福音。
店內的飲料價格略貴，像我點的極濃鮮奶茶份量只有照片那樣，就要180元（2024.9月價格），不過畢竟未客滿不會限時，還在可以接受的範圍就是了，而且鮮奶茶算是好喝的。
店內主角是北極熊，也有放一隻可愛的大白熊玩偶，水族箱裡也有一隻可愛的北極熊。

環境的部分來說一下，店內分為兩區，一區是一進門的區域，這部分是咖啡廳；另一區則要過一個小門簾，是抽水煙的區域。前面的咖啡廳有三個吧檯高腳位和大約五張的兩人桌，而後面的水煙區則有三組四人位。嚴格來說座位數不算多，不過當天客人並沒有坐滿（水煙區坐滿），或許考試季或假日比較有可能會坐滿。
前面的咖啡廳區域環境是不錯的，但後面的水煙區就比較微妙了，畢竟水煙的味道是會飄到前面的（其實一推開咖啡廳的門就會聞到些許水煙味），而且因為廁所在後面，一定得穿過水煙區，因此只要消費必定會聞到水煙味。
當然，水煙類似電子煙，氣味比較沒有像傳統香菸那樣讓人不適，但畢竟還是二手菸，能否接受就看個人了。
另外，水煙區很chill（還有電視看），但相對的，聊天聲音也比較大，咖啡廳區也是會聽得到水煙區的聊天聲的。","家 ️ A cafe near Zhengda has also provided water smoke services.

小️ 2 hours of full time, unlimited time.
There are Wi-Fi.
座 Some seats include sockets (mainly on wall seats).
现 Currently payable method: cash, transfer, LINE PAY, street entrance.Pay before ordering.
票 There is an electronic invoice that can be stored.
。 Open until midnight.

There are very few cafes that are relatively late near Zhengda University (I know there should be only two as far as I know), and this will undoubtedly be a gospel of students who work or study late at midnight.
The price of beverages in the store is slightly more expensive, just like the amount of fresh milk tea I ordered, only 180 yuan (price of 2024. September), but after all, the unlike is limited. Fresh milk tea is delicious.
The protagonist in the store is polar bear, and there are also a cute big white bear doll. There is also a cute polar bear in the aquarium.

In the environment, the store is divided into two districts, one area is a area of ​​one entrance, and this part is a cafe; the other area must have a small curtain, which is the area of ​​pumping smoke.There are three tall tables and about five two -person tables in the cafe in front, while the water smoke area behind has three groups of four people.Strictly speaking, the number of seats is not much, but the guests did not sit on that day (full of water cigarette areas). Perhaps the test season or holiday may be full.
The area environment in front of the cafe is good, but the water cigarette areas in the back are more subtle. After all, the taste of water smoke will float to the front (in fact, the door of the cafe will smell a little water cigarette), and because When the toilet is behind, you must pass through the water smoke area, so as long as you consume, you will smell the smell of water smoke.
Of course, water cigarettes are similar to electronic cigarettes. The smell is not as uncomfortable as traditional cigarettes, but after all, it is still second -hand cigarettes. Whether it can be accepted depends on individuals.
In addition, the water smoke area is very Chill (and TV watch), but in contrast, the chat sound is relatively large, and the cafe area will also hear the chat sound of the water smoke area.",False
"第一次來抽水煙，老闆做的煙真的跟外面不一樣！還會教一些技巧給沒接觸過的朋友，整間店的Vibe也很棒不會吵鬧，而且比外面便宜！
會再來！","For the first time to smoke the smoke, the cigarette made by the boss is really different from the outside!I also teach some techniques for friends who have not been in contact. The VIBE of the entire store is also great and not noisy, and it is cheaper than outside!
Will come again!",False
"很舒服的一家店，老闆也很年輕健談。店內位子不是很多，假日下午還蠻容易坐滿的。感覺座位上還有調整的空間。
飲品部分，茶的部分很好喝，摩卡就比較一般。
如果有來附近，很值得來歇一會的小店。","A very comfortable shop, the boss is also very young and talkative.There are not many seats in the store, and it is quite easy to sit on holiday afternoon.I feel that there is room for adjustment on the seat.
In the drinking part, the tea part is delicious, and the mocha is more average.
If you come near, it is worth a while.",False
"在店外或結帳時看不到任何標示或告知當天沒有對一般人開放到到正常的營業時間。

在快到五點的時候才被店員告知五點有活動，無法待在店內。
Btw店員的態度挺好的，平常也很適合來看書，但今天但體驗真的很糟糕。","No signs or notifications on the day outside the store or at checkout are not open to normal business hours on the day.

It was not told by the clerk to have an event at five o'clock and could not stay in the store.
BTW clerk's attitude is very good, and it is usually suitable for reading books, but today the experience is really bad.",False
"本來想吃焗烤飯但沒有了所以點新出的奶油培根麵
麵的份量比想像中多，可以吃飽，口味還不錯，但是品質好像比較不一，跟朋友點一樣的，一個人的醬比較稀，一個人的醬比較稠
另外不太能理解的是備餐的時間，跟朋友點一模一樣的套餐配冰紅茶，紅茶上的時間有差，上義大利麵的時間也差了一大段，本來還以為一模一樣的餐點會一起做一起上，看來應該是分開做，不過因為是咖啡廳所以還可以接受
炸物炸的好吃，推薦！","Originally wanted to eat baked rice but spurred so how to newly out the creamy bacon noodles
The portion of noodles is more than imagined, can be eaten and tastes good, but the quality seems to be more in less than, as much as a friend point, a person's sauce is more scarce, a person's sauce is relatively thick
In addition, I can't understand the time to prepare for meals, the package is identical to friends with the package with iced red tea, there is a bad time on the red tea, and the upper Italian noodles are poorly in a large paragraph, which was thought to be the same mealLet's do it together together and it seems that you should be done separately, however because of the cafe so it is still acceptable
Frying is delicious, recommended!",False
"可以在老闆的服務中感受到對水煙的職人精神
除了細心引導客人客製化口味
也相當用心分享在這方面的相關知識
在過程中也會關心溫度及口味是否習慣
咖啡區與水煙區風格不同卻又互不干擾
像是一日的白天與黑夜
很有想法也很用心
很適合專注、聊天、放鬆的空間","You can feel the spirit of the staff of the water smoke in the service of the boss
In addition to carefully guiding guests to customize the taste
I also share relevant knowledge in this area very carefully
In the process, you will also care about whether the temperature and taste are used to
The style of the coffee area is different but not interfered with each other
Like daytime and night of day and night
Very thoughtful and very attentive
Very suitable for focusing, chatting, and relaxing",False
"裝潢蠻有特色的，不是一般常見的小清新裝潢
感覺老闆很講究環保～用的也是蒲艸吸管
飲品調味也非常棒 和朋友點了三杯加拿大風味飲品（香緹梅洛、瑪德蓮的春天、另一杯我忘了😂），三杯的層次各有特色 ，真是味覺享受😎
簡餐咖哩飯也不錯吃，肉給的蠻有誠意的，學生證有20$折扣優惠，搭配飲料再折50$。

下次可以和朋友來試試看神秘的水煙品項👽","The decoration is quite distinctive, not a common small fresh decoration
I feel that the boss is very particular about environmental protection ~ The Puyi straws are also used
The beverages are also very good to order three cups of Canadian drinks with friends (the spring of Chantemelo, Madeline, and another glass of I forget). The level of three cups has its own characteristics.
The curry rice is also good to eat. The meat is quite sincere. The student ID has a discount discount of 20 $, and the drink is folded by 50 $.

Next time you can try with your friends to try the mysterious water smoke item 👽",False
I 人或是 下班社交能量已經用完的人可能要考慮一下，希望店家介紹完產品稍微觀察一下其他客人是想休息還是social，水煙區霧矇矇的不會想待太久，水煙很厲害但環境會一直影響你的放鬆品質，感謝 店家想補時間給我們，但 真的不需要一直過來閒聊,"People who have been used in social energy after work may have to consider it. I hope that the store will introduce the product to observe whether other guests want to rest or Social. It will always affect your relaxation quality, thank you for your wanting to make up for us, but you really don’t need to come over and chat",False
"咖啡跟餐點品質優良、座位舒適、擁有許多厲害經歷的老闆也十分親切樂於分享
這裡下午咖啡香，晚上則是水煙香，營業時間一直到深夜，可以選擇喜歡的時段造訪","Coffee and meals are excellent, comfortable to the seat, and a boss who has many powerful experiences.
The coffee incense in the afternoon here is the incense of the smoke at night.",False
"雞肉捲很好吃！！推薦各位來點~服務很好，大推👍👍

二訪點了
可頌鬆餅（伯爵奶茶冰淇淋餡）+鐵觀音奶茶
非常不錯，適合下午茶：）","Chicken rolls are delicious!IntersectionRecommend everyone ~ The service is very good, push 👍👍

The second visit point
Ke Song (Earl milk tea ice cream filling)+Tieguanyin milk tea
Very good, suitable for afternoon tea :)",False
"朋友推薦來的好店！身為水煙小白覺得抽起來很順不會嗆（但味道又夠！），老闆會很親切的介紹水煙口味也會適時過來調整，是很用心經營的店家，回訪兩三次了整體感受都很讚！
然後炸物拼盤跟千層蛋糕也都很好吃，如果嘴饞推薦可以點來試試！","A good shop recommended by friends!As a water cigarette Xiaobai, I feel that it is very smooth to pump (but the taste is enough!), The boss will introduce the taste of the water tobacco in a timely manner, it is a shop that is very careful. praise!
Then the frying platter and thousands of cakes are also delicious. If you recommend your mouth, you can click to try it!",False
"老闆人很nice 好聊天✨
蛋糕、餐點好吃😋
還有特別的水煙口味可以抽！

店內的水晶商品也超可愛的❤️❤️❤️
非常喜歡💖","The boss is very nice, good chat ✨
Cake, meals are delicious
There are also special water -tobacco flavors to smoke!

The crystal products in the store are also super cute ❤️❤️❤️
I like it very much 💖",False
老闆很帥 best shisha lounge in Taipei,The boss is very handsome Best Shisha Lounge in Taipei,False
咖啡 蛋糕 氣氛很好 老闆很健談 第一次來就愛上這家餐廳,The coffee cake atmosphere is very good.,False
服務超好，飲料又好喝，而且水煙超讚！是政大附近的寶藏咖啡廳,"The service is super good, the drinks are delicious, and the water cigarettes are superb!It is a treasure house near Zhengda University",False
"敘緣小館吃完中餐, 續攤繼續聊.

好咖啡、老闆很幽默, 學長點的手沖哥倫比亞豆子還沒烘, 請老闆推薦, 回說「那就一定推薦最貴的」, 以學長的身分地位, 一定是最貴的, 老闆接著說「也是有不同品味」哈 反應很快, 很好","After eating Chinese food at the Syrian House, continue to talk about the stalls.

Good coffee and boss are very humorous. The senior's hand -clicked Colombian beans have not been baked yet. Please recommend the boss, and say ""It must be recommended to the most expensive"". As the status of the senior, it must be the most expensive. There are also different tastes ""Harbin response is fast, very good",False
"推一個👍
水煙品質良好
服務員態度也很親切、健談
下次要再來！","Push a 👍
Water smoke quality is good
The waiter's attitude is also very kind and talkative
Come again next time!",False
老闆服務超好，技術跟品質真的讚，下次還會再來！,"The boss service is super good, the technology and quality are really praised, and will come again next time!",False
感受很舒服，很適合辦公，早午餐份量剛好！,"Feeling is very comfortable, suitable for office, and the amount of breakfast is just right!",False
"環境很好，試賣的餐點也很不錯，店員人都很nice！
調酒也很好喝(    ˘̴͈́꒳˘̴͈̀ )۶ﾅﾃﾞﾅﾃﾞ
水煙很特別 下次再去試試看(ꕤ ॑꒳ ॑*)ﾉ","The environment is very good, the meals for trials are also very good, and the clerk is very nice!
Alcohol is also very delicious (۶ﾅﾃﾞﾅﾃﾞ) 调
Water smoke is very special next time, try it again (ꕤ ॑꒳ ॑*) ﾉ",False
點餐點附上160元飲料 划算,Ordering a 160 yuan drink is cost -effective,False
很輕鬆舒適的環境，雖然很可惜來的當天沒有任何餐點可以供應，但咖啡水準很不錯。,"A very easy and comfortable environment. Although there is no meal that can be supplied on the day of the day, the coffee level is very good.",False
很漂亮的咖啡廳！,Very beautiful cafe!,False
超愛海熊的氛圍，來這裡很多次了，奶茶味道很濃很好喝，精釀啤酒也是精挑細選超順口～強烈建議嘗試水煙，味道調的超好，抽過完全愛上😍 絕對是文山區最chill的咖啡店👍👍 大推！！,"I love the atmosphere of the sea, come here many times, the milk tea tastes very strong and delicious, the craft beer is also carefully selected the super smooth mouth ~ It is strongly recommended to try the water cigarette, the taste is super good, it is absolutely absolutely fell in love. It is the most chil coffee shop in Wenshan District!Intersection",False
氛圍很棒，適合靜靜坐在這邊用電腦、讀書，推,"The atmosphere is great, suitable for sitting here quietly, using computers, reading, pushing",False
環境很棒！很適合讀書，咖啡也很好喝！,"The environment is great!It is very suitable for reading, and coffee is also delicious!",False
水煙加上咖啡的氛圍相當不錯，改變了抽水煙的印象，老闆很nice，店員超酷，但咖啡也很好喝。,"The atmosphere of the water smoke and the coffee is quite good, which changed the impression of smoking smoke. The boss is very nice, the clerk is super cool, but the coffee is also delicious.",False
可以抽水煙的好地方！,A good place to smoke water!,False
環境輕鬆愉快，老闆水煙專業，chill一下的好去處,"The environment is relaxed and happy, the boss's water smoke majors, chill a good place to go",False
老闆烘的咖啡讚！座位也很舒適～,The boss baked coffee!The seat is also very comfortable ~,False
環境很好～還有抽水煙的空間😍超級適合朋友聚會🎈,The environment is very good ~ there is also room for smoking cigarettes 😍 Super suitable for friends gathering 🎈,False
老闆相當專業，水煙還可客製化依客人想要的去做調整，推推~,"The boss is quite professional, and the water smoke can also be customized according to what the guest wants to make adjustments and push it ~",False
很棒的水煙體驗 咖啡跟茶都很棒,Very great water smoke experience coffee and tea are great,False
"空間很舒服，冷氣也很剛好，很多咖啡廳都不知道在冷什麼，或許跟店環保的理念有關（？
奶茶好喝 服務很好！","The space is very comfortable, and the air -conditioning is just right. Many cafes do not know what is cold, maybe related to the concept of environmental protection (?
Milk tea is good for good service!",False
這家水煙超級讚的，木柵居然也有水煙館了！木柵晚上不會找不到地方去了，而且老闆超親切，會親自教超多有趣的玩法，推推,"This water smoke is super praised, and Muzha actually has the water cigarette hall!Muzha won't find a place at night, and the boss is super kind, and will teach a lot of interesting gameplay in person, push push push",False
老闆人很好～餐點好好吃，水煙超級讚🥹💜🩶,"The boss is very good ~ The meal is delicious, the water smoke is super like 🥹💜🩶",False
不限時 適合辦公讀書 泰式綠咖哩較普通 但飲料都好喝 巴斯克蛋糕不乾 推,It is suitable for office reading Thai green curry than ordinary but drinks.,False
環境還不錯的地方，很適合久坐,"The environment is not bad, it is very suitable for a long time",False
咖啡跟巴斯克蛋糕好讚！,Coffee and Basque cake are so much praised!,False
老闆好客用心細心，闆娘美麗可愛又貼心，餐點好吃健康，咖啡廳的環保理念也很讚！坐在店內用電腦一整天，很Chill很舒服，讚爆🥰🥰🥰,"The boss hospitality is carefully attentive, Ban Niang is beautiful, cute and intimate, the meals are delicious, and the environmental concept of the cafe is also very good!Sitting in the store with a computer for a whole day, it is very comfortable, praise 🥰🥰🥰",False
"店內滿溫馨的 在那邊用餐很放鬆 晚上去燈光還會有不一樣的vibe哦
老闆超親切 對咖啡裝潢到餐點都有用心的設計
也很願意分享
上次去點到鬆餅 超好吃!
推推","The restaurant in the store is very relaxed there to go to the lights at night and there will be different VIBE
The boss is super -friendly design of coffee decoration and meals.
I am also willing to share
Last time I went to the muffins to be so delicious!
Push",False
⭐️⭐️⭐️⭐️⭐️要不是只有5顆星星的扣打 我真的想再多給五顆 老闆人真的很耐斯 也跟我分享很多故事 很多不同觀點與知識 當之無愧應該得到好評店,"⭐️⭐️⭐️⭐️⭐️ If it is not only 5 stars, I really want to give five more bosses. I really share a lot of stories and knowledge with me. Many different views and knowledge should be well received.",False
"很特別的咖啡店
還可以體驗中東文化～
老闆人還特好","Very special coffee shop
You can also experience Middle East culture ~
The boss is still very good",False
氣氛很好 老闆很健談 附近有停車場也很方便,The atmosphere is very good.,False
台北最威水煙館,Taipei Most Water Cigarette Pavilion,False
這間咖啡豆很專業 選擇非常多 老闆自己烘培的 而且還有很多別的地方喝不到的調 有到附近都會想特別繞過去坐一下,This coffee bean is very professional to choose a lot of baked baked and there are many places.,False
好喝~又好吃~又有腳踏車維修工具及打氣機可使用。貓空騎車的最佳休息地點~,It's delicious ~ It's delicious ~ There are bicycle maintenance tools and aerators.The best place to rest for cats and empty bicycles ~,False
"老闆很專業熱情，咖啡是自烘豆，很好喝～
鬆餅看起來很好吃，下次再來點！","The boss is very professional and enthusiastic. Coffee is a self -roasted bean, which is delicious ~
The muffin looks delicious, come again next time!",False
"餐點好吃，飲料多樣，政大週邊深夜最優選擇！
適合讀書也適合聊天放鬆，十分推薦！","The meal is delicious, the drinks are diverse, and the best choice of late night around the University of Zhengda!
It is suitable for reading and relaxing, very recommended!",False
店長人很好，餐點精緻,"The manager is very good, the meals are exquisitely",False
環境放鬆舒適 有沙發區 還有魚缸 有魚跟蝦子 可以給小朋友看 很適合帶小朋友來 餐點好吃 小朋友很喜歡  服務細心體貼 有空還會陪小朋友玩🥰,The environment is relaxed and comfortable. There are sofa areas and fish tanks with fish and shrimp. You can show that you can show children very suitable for children to eat some delicious children.,False
"老闆親切 介紹很詳細 店內環境舒適
難得木柵可以待到很晚的店家
希望可以再開晚一點","The boss introduced a very detailed in -store environment comfortable
It's rare to stay in the store that is very late
Hope you can open a little later",False
氛圍不錯  無水煙跟水煙區有做分隔,"Good atmosphere, no water -free smoke and water smoke area, separate separation",False
"年輕人的圓夢，細心的對待每一位客人
讓人可以好好休息的地方，值得推薦","The dream of young people, treat every guest carefully
Where people can rest well, it is worth recommending",False
政大最屌咖啡廳，爆米花超好吃。,"Zhengda's most coffee shop, popcorn is super delicious.",False
水煙超讚 推推,Water smoke superb push push push,False
11:30了還沒營業，Facebook粉絲頁也沒公告狀況，打電話是關機中。到底是。,"At 11:30, it has not been opened yet, and the Facebook fan page has not announced the situation. The call is shut down.In the end, it is.",False
氛圍很棒！很適合工作～,The atmosphere is great!Very suitable for work ~,False
舒服的放鬆空間，搭配好吃的餐點跟好喝的咖啡，太讚啦,"A comfortable relaxation space, with delicious meals and delicious coffee, so much praise",False
環境棒，來杯咖啡，適合坐著用用電腦，與老闆聊聊天👍👍👍 …,"Environmental sticks, cups of coffee, suitable for sitting and using a computer, chatting with the boss ...",False
30歲了，路過來充電,"30 years old, pass by charging",False
咖啡好喝，煙好抽，店長店員臉帥又好聊！,"The coffee is delicious, the cigarettes are good, and the manager and the clerk are handsome and easy to talk!",False
"咖啡讚讚～
本熊可愛還是圖片的熊比較可愛咧？","Coffee praise ~
Ben Bear is cute or the picture bears are more cute?",False
必須是頂中頂,Must be the top,False
老闆超年輕超帥❤水煙超級nono的😍愛了😘,The boss is super young and handsome ❤ Water smoke super nono's love 😍 love 😘,False
舒適的空間，精緻美味的咖啡與餐點，而且還是單車友善店家！,"Comfortable space, delicate and delicious coffee and meals, and bicycle friendly shops!",False
咖啡很好喝，很適合久待😍,"Coffee is delicious, it is suitable for a long time to wait",False
氣氛很好，服務人員很親切,"The atmosphere is very good, the service staff is very kind",False
舒服放鬆的咖啡店，裡面點心也很好吃！,"A comfortable coffee shop, the dim sum is also delicious!",False
"放鬆 工作 閒聊
服務員真的帥","Relax work chat
The waiter is really handsome",False
放鬆聚會的好地方，老闆人很親切🤗 …,"A good place to relax the party, the boss is very kind ...",False
牛肉麵好吃，咖啡好喝,"Beef noodles are delicious, coffee is delicious",False
咖啡味道香氣撲鼻，店長人也很帥😆 …,"The coffee tastes aroma, and the manager is also handsome ...",False
環境非常適合線上開會,The environment is very suitable for online meetings,False
"水煙、咖啡、食物皆優質
店員最讚","Water smoke, coffee, and food are all high -quality
The clerk is the best",False
燈光好氣氛佳老闆人超nice,"Lighting good atmosphere, boss super nice",False
服務親切餐點好吃,The service kinder is delicious,False
咖啡超級好喝 焗烤也超讚,"Coffee is super delicious, baked roasted",False
超棒的咖啡館❤️晚上還有超棒的水煙☺️,Better cafe ❤️ There is a great water smoke at night ☺️,False
好棒 竟然是咖啡廳,It's great to be a cafe,False
最讚的地方🥹🫶🏻又在政大多了一個家🥰 …,The best place 🥹🫶🏻 🥹🫶🏻 There is a home in Zhengzhong ...,False
服務好品質氣氛佳,Good quality atmosphere is good,False
不要去水煙館 所有動作都超級慢,Don't go to the water -tobacco hall all the movements are super slow,False
水煙讚 爆米花讚 米香奶茶讚,Water smoke like popcorn rice fragrant milk tea praise,False
巧克力千層好吃！老闆很親切,Chocolate is delicious!The boss is very kind,False
很特別的茶，其它地方喝不到,"Very special tea, I can't drink it elsewhere",False
水煙完全沒話說，超讚！,"Water smoke has nothing to say at all, so amazing!",False
能夠放鬆的好地方～,A good place to relax ~,False
咖啡好喝 水煙好抽 老闆nice,"Coffee delicious water cigarettes, soy sauce boss nice",False
安靜又有好喝的咖啡❤️,Quiet and delicious coffee ❤️,False
開到深夜的咖啡廳，讀書可以來,"Open the cafe late at night, you can come to read",False
店員耐斯 咖啡好喝 讚讚,The clerk Minsa coffee is delicious and praise,False
餐點好吃 品牌用心 環保,Meal delicious brand is environmentally friendly,False
必點隱藏套餐：老闆推拿,Must order hidden package: boss massage,False
店員非常親切😊 …,Clerk Emergency kind 😊…,False
讚,praise,False
環境憂，好喝好吃,"Environmental worry, delicious delicious",False
