Original,EN,Needs Review
"以土城的酒吧消費來說,這裡的價格可以算是便宜實惠又佛心了~~
一個人大約1500~2000左右就能爽爽喝還有甚麼地方比這裡更划算！！
📍地址：新北市土城區中央路一段247號
📍美味：★★★★★
📍環境：★★★★★
📍服務：★★★★★
📍CP值: ★★★★★
📍消費： $1000-2000/人","As far as Tucheng's bar consumption is concerned, the price here can be regarded as cheap and affordable and Buddha's heart ~~
It is more cost -effective to drink about 1500 ~ 2000 to drink about it about 1500 ~ 2000!Intersection
城 Address: No. 247, Section 1, Central Road, Tucheng District, New Taipei City
★ delicious: ★★★★★
★ Environment: ★★★★★
★ Service: ★★★★★★
★CP value: ★★★★★★
00 Consumption: $ 1000-2000/person",False
"建議店家可以把店遷到森林
不然每到半夜猴子都愛跑到路上咆哮跟嬉鬧
住附近的居民真的非常困擾
警察也幾乎每天都會來報到
希望你們能管好喝醉的猴子別讓他們一直吵吵吵
祝 生意興隆 猴子減少","It is recommended that the store can move the store to the forest
Otherwise, the monkeys love to run on the road to roar and play on the road
Residents living nearby are really very troublesome
The police also come to report almost every day
I hope you can control the drunk monkeys. Don't let them keep noisy
I wish business a good monkeys a reduction",False
"住在這附近
三不五時半夜就有客人在吵架打架
你們生意好我當然很樂見
但希望你們可以好好控制一下客人不要發瘋
半夜兩三點一直在吵 真的很擾民","Live nearby
There are guests in the middle of the night in the middle of the night in the middle of the night
Your business is good, of course I am happy to see
But I hope you can control the guests not to be crazy
Two or three in the middle of the night is really disturbing the people",False
老闆斜槓X手 ，是個時間管理大師👍 …,The boss slope X's hand is a time management master ...,False
"猴子與他們的產地
氣氛給五顆星因為猴猴最會製造氣氛了🐒","Monkeys and their place
The atmosphere gives five stars because the monkey can create the atmosphere most 🐒",False
"顧客多次深夜在外製造噪音，即使發生多次也沒制止這類事情發生，今天半夜2:42還發生鬥毆事件，失態的客人馬路丟煙灰缸，旁邊道路施工的三角錐也變成武器，打架聲、怒吼聲、車子按喇叭聲，響片這寧靜的夜晚，開餐酒館店家不能放任客人在外大聲吆喝吧？請問第一時間你們怎麼處理呢？

還是街坊鄰居報警處理的，希望店家能重視安全問題。","Customers have made noise outside the night many times, and such things are not stopped even if they happen many times. There is also a fighting incident at 2:42 in the middle of the night. The sound of sound, roar, and the car of the horn, the quiet night of the film, can't let the guests be let the guests drink loudly?What do you deal with the first time?

It is still a neighborhood neighbor alarm. I hope that the store can pay attention to safety issues.",False
"1.餐點樣式希望有涼拌，炸物，熱湯
2.環境氣氛還不錯
3.陪聊天的小姐太忙，客人會有點乾。
4.電視不夠，有些位子看不到。
5.調酒師很健談
6.老闆很海派
7.沒有包廂","1. How style of meals hope to have cool, fried food, hot soup
2. The environmental atmosphere is still good
3. The lady accompanying is too busy, and the customer will have a bit dry.
4. The TV is not enough, there is an unacquaintance of the bits.
5. The bartender is very talkative
6. The boss is very sea
7. There is a packet",False
"對待客人態度友善良好⭕️
不會給客人有極大壓力❌️

不像板橋某數字英文M開頭的餐酒…（直接拒絕往來👎🏻）

1：餐點有台式熱炒+💯分
2：消費免加收服務費+💯分
3：IG臉書粉專時常都會發佈店內最新消息+💯分
4：妹子服務員很熱情都會主動陪聊天互動玩小遊戲，就算客人突然內急去W.C也不會突然離開反而會等你回來+💯分乘以N次方
5：店長小魚比板橋數字M餐酒V開頭的店長年輕又正又NICE+💯分到破表","Treating guests with good friendship ⭕️
Will not give guests a lot of pressure ❌️

Unlike the meal wine beginning with a digital English M in Banqiao ... (Directly refuses to come and go)

1: There are desktop hot fry+scores for meals
2: Consumption -free service fee+💯 💯 💯
3: IG Facebook Fan Ji will often release the latest news in the store+💯 💯
4: The girl waiter is very enthusiastic and will take the initiative to chat with interactive games. Even if the guest suddenly goes to W.C, it will not leave suddenly, but it will wait for you to come back.
5: The store manager Xiaoyi Banqiao Digital M meal wine V is young and nice+💯 to break the table",False
調酒師好聊，貓咪有趣，還可以玩飛鏢，算是氣氛很不錯的酒吧,"The bartender is good to talk, the cat is fun, and you can also play darts. It is a bar with a good atmosphere",False
"環境乾淨～❤️
酒跟食物的味道都好😋
很推ㄛ～下次還會想再來的店😍 …","The environment is clean ~
The taste of wine and food is good 食
Very pushing ~ The shop will come again next time ...",False
爛爆了 說沒位子叫我們坐吧臺 出去抽根菸回來椅子就不見了站在那邊乾等都沒人理 叫了6隻百威1隻都沒喝完 感覺差爆,"It was rotten, saying that there was no place to ask us to sit on the bar and go out to smoke the cigarettes and return to the chair.",False
氣氛好，調酒好喝，讓人耳目一新的餐酒館，日後會再光顧！,"The atmosphere is good, the bartending is delicious, and the dining tavern is refreshing.",False
"老闆跟店員人都很好～ 酒也很好喝👍
很值得再次回訪❤️ …","The boss and the clerk are very good ~ The wine is also delicious 👍
Very worth visiting ❤️ ...",False
"氣氛好
皮皮超棒服務態度很好❤️
下次會再關顧👍🏻 …","Good atmosphere
Pippi superb service attitude is very good ❤️
I will care again next time ...",False
一個專業調酒師 四個可愛妹妹 以及很愛喝的老闆 很好的酒吧,A professional bar of a professional bartender and a good boss who loves to drink very good bar,False
"服務態度好 調酒也可以依照個人喜好調整
不錯值得推！","Good service attitude can be adjusted according to personal preferences
Good worth pushing!",False
下次來還要找皮皮喝酒！店內音樂很好聽💪 …,Next time I come to find Pippi to drink!The music in the store is very nice ...,False
調酒好喝，環境舒服，老闆人帥又大方,"The bartender is delicious, the environment is comfortable, the boss is handsome and generous",False
老闆人帥大方店面乾淨調酒好喝👍👍 …,The boss is handsome and the store is clean and drinks.,False
氣氛不錯，環境很乾淨，服務生很好聊，推～推～推,"The atmosphere is good, the environment is very clean, the waiter is very good, push ~ push ~ push",False
人員服務態度很好 店員可愛漂亮 很會找話題聊👍👍 …,"The personnel service attitude is very good, the clerk is cute and beautiful, and you can find a topic 👍👍 ...",False
禮貌的店家 店裡又帥氣 服務態度也很好,Polite the store store is also handsome in service and attitude is also very good,False
第一次來招待shots！謝謝皮皮下次還會光顧,The first time I entertain Shots!Thank you Pippi will visit next time,False
土城新開的bar 氣氛不錯,Tucheng's newly open atmosphere is good,False
氣氛非常好，老闆人超客氣，棒,"The atmosphere is very good, the boss is super polite, great",False
酒好喝 妹妹也很漂亮 會再去光顧,The wine is good and the sister is also very beautiful and will patronize again,False
店長漂亮，老闆帥氣 ，都很和善,"The manager is beautiful, the boss is handsome, all kindly",False
店員沒有親切介紹，就把我涼在那整晚,"The clerk did not introduce it cordially, so he would cool me all night",False
就很好喝！店長很漂亮,It's delicious!The manager is very beautiful,False
調酒好喝！店員親切好聊！,Blooming is delicious!The clerk talks well!,False
親切，環境好，很讚喔！,"Kind, good environment, great!",False
欣欣 很棒 好聊 服務又棒❤️,"Xinxin is great, good talk, good service and great ❤️",False
氣氛好！工作人員非常熱情！,The atmosphere is good!The staff is very enthusiastic!,False
店長真的很美麗..很可愛,The store manager is really beautiful .. It's cute,False
環境好 氣氛佳  👍 …,The environment is good and the atmosphere is good ...,False
鹹狗好喝🖖🏻 …,The salty dog ​​is delicious ...,False
老闆懂喝,The boss understands,False
員工服務很棒,Employee service is great,False
環境衛生很好,Good environmental hygiene,False
👍,👍,False
👍👍👍👍 …,👍👍👍👍 …,False
