Original,EN,Needs Review
餐點口味還不錯~,The taste of the meal is not bad ~,False
櫃檯服務人員態度太差！有帶嬰兒小孩去用餐，因樓下有人訂滿，所以建議2樓用餐，但是她叫我們整個推車扛上去，1樓找不到任何一個讓我們可以放推車的地方，而且推車是收起來的明明有空間放角落也推說無法放置！ 另外店員搞不清楚訂位的電話號碼還跟我們說不是這一家就乾脆企訂位不去吃改別家！,"The counter service staff is too poor!There are children with infants to dine. Because someone is full downstairs, it is recommended to dine on the second floor, but she told us that the entire cart was carried on the first floor. There is a space for putting it away, and the corner is also pushed to be unable to place it!In addition, the clerk is unable to know that the call number of the reservation is also told us that it is not this family who simply reservations do not go to eat different home!",False
第二次造訪，人多時品質嚴重下降，從進場到點餐完全沒人理睬，太忙了選擇忽略客人，可惜,"For the second visit, the quality of the person has severely declined. From entering the venue to ordering, there is no one to ignore it. I ’m too busy to choose to ignore the guests. Unfortunately",False
食材新鮮，料理美味，價格合理，非常值得再次光臨！,"Fresh ingredients, delicious food, reasonable price, and it is worth visiting again!",False
"單價太高了，份量也小，一桌吃下來快一萬
就是2樓阿姨人好啦，不改善下次不去啦","The unit price is too high, the portion is small, and the table is 10,000.
It's the aunt on the 2nd floor.",False
"很推薦的一間店
聽本資深導遊的話，不會後悔

推薦理由:
1. 價位平價
兩個人點 1200 吃不完還打包 （我們都點比較低價的），但其它料理也很平價

2. 餐點種類多、空間大
適合聚餐小酌

3. 用心好吃
一間餐廳最重要的，就是好吃，還有用心
兩者相同重要
這邊的菜跟熱炒店不同，光是炒水蓮就用了蒜、米酒、辣椒、破布子還有肉絲跟水蓮，吃起來味道更豐富

連打卡送的炒蜆仔也是，蜆仔超多還有加蕃茄！？湯汁不死鹹反而更甜美了

推薦
炒水蓮，酒香，脆又好吃
炸豬排，超大片，外皮酥脆肉很嫩，皮肉不會分離

📸 IG: changwei_tastelife","Recommended shop
If you listen to this senior tour guide, you will not regret it

Recommended reason:
1. Price and parity
Two people can pack 1200 and pack it (we all order low prices), but other dishes are also very affordable

2. There are many types of meals and large space
Suitable for dinner

3. Delicious heart
The most important thing in a restaurant is delicious, but also attentive
The two are the same important
The vegetables here are different from hot stir -fried shops. The fried lotus lotus uses garlic, rice wine, pepper, broken cloth, and shredded pork and water lotus. It tastes more abundant.

Even the fried Taipa sent by punch card, there are many Taipa and tomatoes!IntersectionThe soup is not dead and salty, but the sweetness is more sweet

recommend
Stir -fried lotus lotus, wine fragrance, crispy and delicious
Fried pork chop, super large, crispy and crispy skin is very tender, and the skin will not be separated

G ig: ChangWei_TATATELIFE",False
週五晚上用餐，旁邊有停車場超級方便，東西都很有水準，鮭魚炒飯一定點，熱炒類都算好吃，生魚片以非漁港來說算新鮮，握壽司很讚還有海膽，吃一堆肉該點個青菜，水蓮也不是隨便炒一炒，真的有份量好吃，飲料的部分啤酒選擇很多，非酒精的飲料有點選擇少但麥茶標配倒是有，一二樓都有廁所也算乾淨（只有看過男廁，女廁我去看會被告），店可以刷卡，好像也有集點活動,"Dining on Friday night, there is a parking lot next to it. It is very standard. Salmon fried rice is certain. Hot fried categories are delicious. Raw fish slices are fresh as non -fishing ports. If you eat a bunch of meat, you can order a vegetable, and the water lotus is not stir -fried casually. It really has delicious weight. Some beer selection of drinks. Non -alcoholic drinks are a bit less. There is a clean toilet (only when I have seen men's toilets, I will go to see the defendant in the women's toilet).",False
"炸麻糬一份6顆$100 很划算
調味單純不死甜 很好吃
炒飯這次點了櫻花蝦炒飯 覺得稍微普通
個人比較喜歡上次吃的鮭魚炒飯
鮭魚的香味帶出來比較多 櫻花蝦的就還好","A copy of 6 pieces of fried hemp is very cost -effective
The seasoning is simple, the sweetness is delicious and delicious
Fried rice this time ordered cherry shrimp fried rice, I feel a little ordinary
Personally I like the salmon fried rice that I eat last time
The aroma of salmon is brought out more cherry shrimp.",False
第二次來大掌櫃吃飯，用料好，食材新鮮，價格實惠，適合家庭朋友聚餐，有許多隱藏版的菜色，要先預定才吃的到，建議先訂菜才吃的到好料喔！,"For the second time, I came to the shopkeeper for dinner. The ingredients are good, the ingredients are fresh, the price is affordable. It is suitable for family friends to dinner. There are many hidden versions of dishes. It is recommended to eat it first. It is recommended to order the dishes first to eat it!",False
環境清潔整齊!!裝潢很新!菜色多元化!合併了中日元素!!有台式快炒也有日式料理!都很好吃!!!離捷運站也不遠!可以坐捷運才可以多喝二杯!!這餐才算是完美的啦!!,The environment is neat and neat !! The decoration is very new! The dishes are diversified! The merger is merged !! There are Japanese -style fast fried and Japanese cuisine! It ’s delicious !!! It’ s not far from the MRT station! You can take the MRT Drink two more cups !! This meal is perfect !!,False
乾淨舒適的快炒店，還有專門生魚片吧台，適合晚上來喝酒聊天，出菜速度快，服務親切，輕鬆愉快的用餐經驗！,"Clean and comfortable fast -fried restaurants, as well as specialized fish fillet bars, suitable for drinking and chatting at night, fast food, fast service, easy -to -service, relaxed and happy dining experience!",False
"可能地點關係
價位跟份量不那麼正比
炒飯還行！
普普中規中矩😂","Possible location relationship
The price is not proportional to the portion
Stir -fried rice is okay!
Popping is quite satisfactory 中",False
"好久沒吃到好吃的熱炒了，價格也很便宜！
生魚片厚、沒有筋，新鮮！
水璉就那樣，但好吃，份量有點少，
炒飯大推，家裡人吃完又點一份還吃光！
蛤蜊湯非常好喝，基地是用整顆整顆的大蒜煮到軟還有一點柴魚昆布的味道，蛤蜊品質也極優，這個也大推！
整體價格也是比台北市便宜非常多，用餐環境很好因為很新，特別從板橋跑來算是值得了！❤️❤️
用心做菜的餐廳就是要好好評價讓更多人吃到！","I haven't eaten delicious hot fry for a long time, and the price is very cheap!
Sashimi is thick, no gluten, fresh!
The water is like that, but it is delicious and the portion is a bit less.
The fried rice is pushed, and the family will eat again after eating!
The clam soup is very delicious. The base is cooked with the whole garlic until it is soft and the flavor of a bit of firewood is a bit of firewood. The quality of the clams is also very good.
The overall price is also very cheaper than Taipei City, and the dining environment is very good because it is very new. It is worth it to run from Banqiao!❤️ _ ️ ️
The restaurant for cooking is to evaluate more people to eat!",False
超讚，東西好吃，有大杯1000ml生啤，環境乾淨又新不像一般熱炒店。服務大姐也很開朗，唯一要加強的就是桌上有看到幾隻螞蟻。,"It's so happy, the things are delicious, there are 1000ml raw beer in the big cup, the environment is clean and new is not like a hot stir -fried shop.The elder sister is also very cheerful. The only thing to strengthen is to see a few ants on the table.",False
金沙中卷好吃 生魚片好吃 肉串 烤魚 比目魚握壽司都好吃 海鮮火鍋跟炒飯偏普通一點 但在湯裡有喝到一絲鋼刷的絲…,"Golden Sands rolls delicious sashimi skewers, roasting fish, grilled fish than eye fish nipple sushi are delicious seafood hot pot and fried rice.",False
"熱炒店是台灣人精神寄託的所在，熱炒店菜色總能反應出台菜的流行趨勢，也能夠展現出台菜如何充滿彈性與變化。

居酒屋是小酒館，酒鋪的意思，而今天歪嘴雞介紹的這家「大掌櫃-酒食屋」，就是一間有著熱炒店豪邁的居酒屋。

優點
1. 餐廳旁邊就是停車場，方便且空位多。
2. 有居酒屋吃不到的熱炒，海鮮料理豐富。
3. 酒種繁多，可以小酌，也可以酩酊大醉。

缺點
1. 還24小時訂位系統，需要電話預訂。
2. 旁邊停車場不能折抵，需自行付款。
3. 價格稍貴，不喝酒人均在一千左右。","Hot fried restaurants are the spiritual sustenance of Taiwanese. The dishes of hot fried restaurants can always reflect the popular trend of dishes, and can also show how the dishes are full of flexibility and change.

The izakaya is a small tavern, the wine shop means, and the ""big shopkeeper-wine and food house"" introduced by the crooked chicken today is a izakaya with hot fried restaurants.

advantage
1. The parking lot next to the restaurant is convenient and empty.
2. There is a hot stir -fried fried in the izakaya, and the seafood cuisine is rich.
3. There are many kinds of wine, you can drink it, or you can get drunk.

shortcoming
1. Also reservation system for 24 hours, you need to book call.
2. The parking lot next to the side cannot be discounted, and you need to pay by yourself.
3. The price is slightly more expensive.",False
