Original,EN,Needs Review,Positive,Negative,Neutral,Compound
小巷內美食～很有文藝氣息～可以安靜的享受咖啡和美食👍👍 …,Food in the alley ~ It is very literary ~ You can enjoy coffee and food quietly ...,False,0.158,0.0,0.842,0.4939
氮氣咖啡美味回甘，價格划算，氣氛佳冷氣涼，適合放鬆喝一杯，有提供WiFi，說真的是飯店酒吧級的環境，85度C的花費！,"Nitrogen coffee is delicious and sweet, the price is worthy, the atmosphere is good and cold, it is suitable for relaxing a drink. It provides WiFi. It is really a restaurant -level environment. It costs 85 degrees C!",False,0.326,0.0,0.674,0.9432
裝潢美，食物超好吃😋 …,"The decoration is beautiful, the food is super delicious ...",False,0.622,0.0,0.378,0.91
一個爛，永遠找不到人，打電話都不會接，搞不懂，連要入住電話都沒人接電話,"One rotten, never find someone, you will not answer the phone, you don’t understand, and no one can answer the phone call.",False,0.0,0.216,0.784,-0.6705
進門感覺舒服輕鬆沒壓力，餐點樣式不多但好吃， cp 值高，咖啡讚，值得再來一趟，還有紅白酒可選用,"Entering the door feels comfortable and relaxed pressure, how to style not much but very eaten, high cp value, coffee praise, worth coming again a trip, and red and white wine can be selected",False,0.33,0.036,0.633,0.9186
這個時間點，我個人覺得滿意的很！環境悠雅！清境！更滿意的是！咖啡，香！濃，感覺很棒的！是一個喝咖啡！三，五好友聊天的好地方。,"At this time, I personally feel very satisfied!The environment is leisurely!Clear!What is more satisfied is!Coffee, incense!Strong, it feels great!It's a coffee!Third, a good place for five friends to chat.",False,0.283,0.0,0.717,0.8823
價格親民，裝潢應該砸很多錢，咖啡對的起價格😂 …,"The price should be affordable, the decoration should be smashed a lot, the price of coffee pair is 😂 ...",False,0.137,0.069,0.794,0.4404
環境好、氣氛佳、動物椅子很可愛,"Good environment, good atmosphere, animal chairs are cute",False,0.638,0.0,0.362,0.8316
氮氣咖啡好喝,Nitrogen coffee is so delicious,False,0.542,0.0,0.458,0.6948
顯示營業中但來了沒開,Show the business but come here or not.,False,0.0,0.0,1.0,0.0
"環境清幽
適合放空的店","Environmental
Suitable for empty shops",False,0.0,0.31,0.69,-0.2023
隔壁的住宿有夠熱有夠差,The accommodation next door is hot enough and poor enough,False,0.0,0.256,0.744,-0.4767
很安靜，很適合休息,"Very quiet, very suitable for rest",False,0.0,0.0,1.0,0.0
我喜歡它，因為它安靜！逛夜市前休息一下,I like it because it is quiet!Take a break before visiting the night market,False,0.177,0.0,0.823,0.4199
味道一般。是不是有點貴？,The taste is average.Is it a bit expensive?,False,0.0,0.0,1.0,0.0
好的,OK,False,1.0,0.0,0.0,0.296
