Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"「不怕你挑戰，只怕你想像力不夠！」這句話可以完美地形容醺Two British Bar, 絕對是台北必去酒吧之一，非常推薦

天母無菜單老酒吧，店面簡約有質感。
這次點了四杯調酒，分別是

1.  New York Sour
2. 週年紀念日的味道
3. 別具詩意的茶酒
4. 輕盈、酒感輕的夏日調酒

每一杯調酒都非！常！驚！艷！不僅順滑且富有層次，客製化的調酒也很好的展現自己的個性，是值得一再回顧的好店。

最後謝謝老闆招待的調酒，，為週年紀念畫下完美的句點。","""Don't be afraid of your challenge, I'm afraid you don't have enough imagination!"" This sentence can perfectly describe Two British Bar, which is definitely one of the must be in the bar in Taipei. It is very recommended

Tianmu has no menu old bar, the store is simple and textured.
I ordered four cups of bartender this time, namely

1. New York Sour
2. Taste of Anniversary
3. Poetic tea wine
4. Light and liquid summer bartending

Every cup of bartending is not!often!shock!Gorgeous!Not only is it smooth and layered, but also the customized bartending is also a good shop that is worthy of repeated review.

Finally, thank you for the bartending of the boss for the perfect time for the anniversary.",False,0.185,0.012,0.804,0.9716
"是間無菜單酒吧，歡迎大家來這邊許願!!!我也因此突破同溫層，嘗試許多之前沒嘗試過的調酒！
老闆也是很樂於分享與推薦品項，老闆雖然有點慢熟但隨著時間越聊越多其實意外超好聊🤣！！
今天來這邊慶生，非常開心❤️❤️價格實在也謝謝老闆招待的shot 🍷","It is a menu -free bar, welcome everyone to come here to make a wish !!! I also break through the same temperature and try many bartender that I haven't tried before!
The boss is also very happy to share and recommend the item. Although the boss is a bit slow, the more you talk about it, but it is actually unexpected and overwhelming!Intersection
Come here today to celebrate your birthday, very happy ❤️❤️",False,0.256,0.0,0.744,0.9708
"這間是無菜單的bar ！只要跟老闆說想喝什麼口味或濃淡就會給你建議幫你調～
老闆也會調到不管什麼口味都很順口，可以感覺到老闆20幾年的技術是真的很厲害，是到現在為止喝過最喜歡的酒吧，推推👍🏻👍🏻
/
二訪點的酒還是一樣很順好入口😍，可以問老闆有什麼餐點可以點，也都很好吃唷！","This is a menu without menu!As long as you tell the boss what you want to drink or thick, you will suggest you help you to adjust it ~
The boss will also be tuned to the taste, no matter what taste, you can feel that the boss's technology is really powerful for more than 20 years. It is now that I have drank the favorite bar so far, and push the push.
/ /
The wine at the second visit point is still very good. I can ask the boss what meals can be ordered, and they are all delicious!",False,0.156,0.01,0.834,0.9477
老闆很認真，會聆聽客人的口味需求調酒，每一杯調酒都是用心且都很適合自己的口味,The boss is very serious and will listen to the taste of the guests and needs to bartender.,False,0.0,0.086,0.914,-0.1513
"意外找到很棒的酒bar
無菜單，調酒真的都非常好喝❤️沒有雷
水果酒跟茶酒都很推！！
金額也比想像的便宜很多👍🏻
老闆看起來很酷，但人很好～ Bar檯小哥很可愛哈哈
（當天剛好遇到老闆朋友慶生，還被請吃蛋糕😆）","I accidentally found a great wine BAR
No menu, bartending is really delicious ❤️ No thunder
Both fruit wine and tea wine are pushed!Intersection
The amount is also much cheaper than expected.
The boss looks cool, but people are very good ~ BAR TEA brothers are very cute haha
(I just met the boss and friend to celebrate the birthday that day, and I was asked to eat cakes)",False,0.316,0.052,0.632,0.981
"雖然是無酒單酒吧
但每次去永遠都充滿驚喜
保證絕對不會失望的在地酒吧
給50顆星都不夠啊...
不管是老闆還是小楊
調酒功力並非兩把刷子能形容
而且離家最近可以常常拜訪~

（以下為到訪數次的戰果🥂🍸🍹🥃🍷","Although it is a wine -free bar
But every time I go, I will always be full of surprises
Safe guarantee that there will be no disappointment in the local bar
It's not enough to give 50 stars ...
Whether it is the boss or Xiao Yang
The bartending skills are not described by two brushes
And you can often visit recently when you leave your home ~

(The following is a result of several visits 🥂🍸🍹🥃🍷",False,0.15,0.014,0.836,0.9202
"跟他點了一杯漂亮的酒
結果來了一杯很幽默的酒
老闆很隨性又有趣
值得再訪～","I ordered a glass of beautiful wine with him
As a result, a glass of humorous wine came
The boss is very casual and interesting
It is worth visiting ~",False,0.35,0.0,0.65,0.9092
"老闆好好人 好聊
酒好勁~好喝 小食也好吃耶
很值得來 快來~~ 氣氛非常舒適(⁠*⁠´⁠ω⁠｀⁠*⁠)","The boss is a good person to chat
The wine is so strong ~ It's so delicious that the delicious food is so delicious
Very worth coming to come ~~ The atmosphere is very comfortable (⁠*⁠´⁠ ω⁠｀⁠*⁠)",False,0.468,0.0,0.532,0.9806
超棒的酒吧 可以根據自己的口味點適合自己酒 氣氛超棒 一定常來,"The great bar can be suitable for your own taste, which is suitable for your wine atmosphere.",False,0.204,0.0,0.796,0.6249
"疫情之前來聚餐的👍
非常多無菜單的飲品可以嚐鮮
也有非常貼心的服務，因為本身沒有在喝酒，所以也有為了我這類的顧客做出無酒精飲品！真的很棒～
歡迎來喝看看～ …","Come to dinner before the epidemic
A lot of menu without menu can try early
There are also very intimate services, because they are not drinking, so there are also wine -free drinks for customers such as me!It's great ~
Welcome to drink ~ ...",False,0.203,0.0,0.797,0.8932
4.8顆星不知道是怎麼刷來的，建議不要坐吧臺，時不時老闆就會盯著酒杯看喝完沒，也不會寒喧打招呼聊天？無菜單酒吧單價超高，3人隨便喝要價1000起跳，被盤一次買個經驗！價錢一點都不透明，很貴！這家我是不會再光顧了！感覺不是很好,"4.8 Stars don't know how to brush it. It is recommended not to sit on the bar. From time to time, the boss will stare at the wine glass and watch and drink, and will not say hello and chat?There is no menu bar price. The unit price is very high. The three people drink a price of 1,000 or jumps. I have bought an experience at a time!The price is not transparent at all, very expensive!I won't visit this one!It feels not very good",False,0.02,0.064,0.916,-0.5992
"一開始進去時人不多，
但後面愈來愈多人，
沒酒單一度讓我跟朋友有疑慮，
但價錢算很公道，
音樂也很好聽，
有爵士、老搖滾、輕迷幻，
週六晚來說是個很不錯的選擇。","There are not many people when they enter at the beginning,
But there are more and more people behind,
There is no doubt with my friends with my friends,
But the price is fair,
The music is also very nice,
There are jazz, old rock, light and psychedelic,
Saturday night is a very good choice.",False,0.313,0.0,0.687,0.9731
"酒很好喝，店員很親切👍🏻
推推～
店裡不會太多人，氣氛很好，很舒服🤍
Shot也好喝😙 …","The wine is delicious, and the clerk is very kind.
Push ~
There are not too many people in the store, the atmosphere is very good, very comfortable 🤍
Shot is so delicious ...",False,0.398,0.0,0.602,0.9647
