Original,EN,Needs Review
"店內環境超有特色（還有一隻孔雀😂，尤其是廁所超愛哈哈）

調酒真的爆乾好喝！想要什麼樣的調酒bartender 都能100%滿足我想要的味道，又有特色！

炸餃子跟其他餐點也超讚，歌單簡直正中我心❤️❤️❤️

重點是店裡擺的香水直接買爆，太香了吧，聽完香水的故事直接每款全包！","The environment in the store is super character (and a peacock, especially the toilet love haha)

The bartending is really dry and delicious!What kind of bartending Bartender you want can 100%satisfy what I want, and have characteristics!

Fried dumplings and other meals are also very happy, the song list is almost in my heart ❤️❤️❤️

The point is that the perfume in the store is directly bought, so it is too fragrant. The story of the perfume is directly all -inclusive!",False
"昨天晚上同事聚會選在花酒間
我覺得調酒師人帥又溫柔也很照顧客人的感受 超棒🤣🤣🤣🤣
辣的炸餃超級無敵好吃大家一定要點
酒單上的酒都不想喝也沒關係
直接跟調酒師說想要喝什麼基底要什麼口味
都做得出來 很厲害😌
還會再去的！！！","Last night colleagues gathering in the flower room
I think the bartender is handsome and gentle and takes care of the guests.
Spicy fried dumplings are super invincible and delicious, everyone must point
It doesn't matter if you don't want to drink the wine on the wine list
Just tell the bartender what the basis wants to drink
All can be done 很
Will go again!IntersectionIntersection",False
調酒喝得出層次，價格也很公道，這兩點是最重要的。老闆和店員都很親切，會仔細介紹調酒，裝潢也很有特色，這兩點也很加分。,The bartending can draw the level and the price is fair. These two points are the most important.Both the boss and the clerk are very kind and will introduce bartending carefully. The decoration is also very distinctive. These two points are also very extra points.,False
三峽酒吧第一名，喝遍了三峽的所有酒吧，只有這家會讓我再訪，除了酒好喝以外調酒師的專業度和知識量都很足夠，調酒師也很健談，在這邊喝酒非常舒服！,"The first place in the Three Gorges Bar, drinking all the bars in the Three Gorges, only this one will make me visit again. The professionalism and knowledge of the winemaker in addition to the good wine are sufficient. The bartender is also very talkative. It is very comfortable to drink while drinking!",False
"突然想吃楊桃就詢問一下
是否可以特調楊桃的
居然可以而且好好喝
而且人都好親切喔
好喜歡","Suddenly I want to eat stalemate, just ask
Can you adjust the beacon?
Actually it can be delicious
And people are so kind
Love",False
"放鬆的好地方～調酒好喝有特色、裝潢別有一番風情。
調酒師有求必應🍷每一杯酒都會介紹一次，就算聽不懂也感受得到用心
這是我住在三峽快三十年，第一次會想再再再再再訪的地方☺️ …","A good place for relaxation ~ The deliciousness of bartender is characteristic and decorated with a different style.
The bartender must be introduced once every glass of wine, even if you don’t understand, you will feel attentive.
This is the place where I lived in the Three Gorges for almost 30 years, and I would like to visit again for the first time ☺️ ...",False
"三峽難得有的酒吧！位置微略隱密在邊邊角角，一個不注意會不小心與他錯過🤣

每一杯調酒的價格都不會太貴落在300、350左右
推推3號酒，喝起來酸酸甜甜的紅酒還有氣泡的口感搭配上匈牙利紅椒的微辣感真的超級搭！

廁所的裝潢很繽紛蠻酷的，所以紀錄一下，整個很復古的感覺🤣

這次一口氣點了四杯酒，原本以為可以倒，但可能因為每一杯的份量比較精緻，所以適合聊天放鬆約會，買醉的話要先看荷包夠不夠深🤣

最後覺得花酒間的店名很美，但可惜酒單的酒沒有特別取個富有詩意的名字而是以數字命名，不然一定也會是個小話題！","There are rare bars in the Three Gorges!The position is slightly hidden at the corner of the edge, one will accidentally miss him if you don't pay attention

The price of each glass of bartender will not be too expensive to fall at around 300, 350
Push the No. 3 wine, drink the sweet and sour red wine, and the taste of bubbles with bubbles with the slight spicy feeling of Hungarian red pepper!

The decoration of the toilet is very colorful and cool, so record it, the whole feeling of retro 🤣

I ordered four glasses of wine in one breath this time. I originally thought it could be poured, but because the weight of each cup was more exquisite, it was suitable for chatting and relaxing and dating.

In the end, I felt that the name of the store in Huajiu was very beautiful, but unfortunately, the wine of wine did not have a particularly poetic name, but it was named after digital, otherwise it would be a small topic!",False
用google查到滿分的這家bar，但到了之後找不太到，旁邊是很大家的豆漿店，才發現這間沒有招牌，只有用投影打在牆上的店名，店內裝潢很有味道，連進來的客人都有點不同時代感，這次平日調酒師只有一位，叫Rico，光介紹酒的細節就非常厲害，我覺得比台北的吧更讓我感受到專業，光聽就很享受，問了一下才知道就是從台北的吧來這開店，酒不貴，但偏小杯，這邊走的是質感喝酒小酌路線，不建議要買醉的時候來哈哈哈哈，挺推那杯有芥末泡泡的⌐╦╦═─,"Use Google to find this BAR with a full score, but afterwards, I ca n’t find it. It ’s a soymilk shop next to it. I found that there is no signboard. Only the name of the shop on the wall with projection. The guests who come in are a bit different. This time there is only one bartender, named Rico, and the details of the wine are very powerful. I think it makes me feel professional than Taipei. After asking, I learned that I came here to open the shop from Taipei. The wine is not expensive, but the cup is a small cup. This is the texture of the texture, drinking and drinking routes. Bubble ⌐╦╦═ -",False
"我從遙遠的南部北上出差
發現這個七點就開始的Bar
bartender 很溫柔  很會調酒也很會挑音樂
充滿舒適愜意的氛圍

牆上有布達佩斯大飯店跟霸王別姬的海報
一個有趣一個苦大愁深的悲情虐戀
我的思緒兩者之間反覆跳躍
忘了工作  忘了身上的疼痛  忘了滿身心的傷口

啜飲一口  含住  最後再吞下
享受來自口腔麻痺的感覺
酒意來了又退了
在最歡愉的時刻（客人還沒有很多的時候）
我選擇起身離開
bartender 再次關心口味是否習慣
最後紳士的幫忙開門送我離開

微雨的夜晚  空蕩蕩的腦袋
謝謝你們的溫柔對待","I went from the distant south to the north business business trip
BAR, which started at seven o'clock
Bartender is very gentle and can bartender and pick music very much
A comfortable and comfortable atmosphere

On the wall is the poster of the Budapest Hotel and Farewell My Concubine
An interesting and bitter sadness of sadness
My thoughts are repeatedly jumping between the two
Forgot to work, forget the pain on your body, forget the wound with your body and mind

Take a sip, hold it, and swallow it and then swallow it
Enjoy the feeling from oral paralysis
The alcohol comes back again
At the most joyful moment (there are not many times the guests are still)
I chose to get up and leave
Bartender again cares about whether the taste is used to
Finally, the gentleman's help open the door and send me to leave

Empty head of the rainy night
Thank you for your tender treatment",False
"很喜歡店內的環境還有擺設
氣氛也很好
調酒的口味都蠻有創意好喝

炸餃子的內餡蠻特別

可惜沒有招牌
路過不太會注意到","I like the environment in the store and there are furnishings
The atmosphere is also very good
The taste of bartender is quite creative and delicious

The filling of fried dumplings is quite special

It's a pity that there is no signboard
I don't pay attention to passing by",False
