Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"那次去台北旅遊時，就想說走一走看看
結果看到暢飲部分就入場去喝，
所有無論是客人還是老闆都很友善，
聽到我喝快一輪暢飲不會醉，
立馬調製一杯特調濃酒，
我只能說這杯我愛死❤️！
雖然沒有喝到很醉，但我很開心🥳
謝謝招待會再回訪","When I went to Taipei that time, I wanted to talk about it.
As a result, I went to drink when I saw the uninty drink part,
Both the guests and the boss are very friendly,
When I hear me drinking a round, I will not get drunk, I will not be drunk,
Immediately prepare a cup of special thick wine,
I can only say that this cup I love to die ❤️!
Although I didn't drink it, I was very happy, but I am very happy 🥳
Thank you for the reception to visit again",False,0.217,0.021,0.762,0.9667
"看了評論，出現了一堆嫌音量大的婆婆媽媽
既然嫌吵，那就搬離開西門吧

怕吵不會戴耳塞啊
怕吵你還住在台北最吵的地方
這不是犯賤嗎

住宅人民真的素質堪憂
本人是覺得這間店很棒

西門的酒吧，用不著你們這些
不來喝酒的人來品頭論足！！！！！","After reading the comments, a bunch of mother -in -law and mother -in -law appeared
Since you are noisy, move away from Ximen

I'm afraid I won't wear ear earlier
I'm afraid you still live in Taipei's most noisy place
Isn't this cheap?

The people in the residential people are really worrying
I think this shop is great

The bar in Ximen, don't need you
People who do not come to drink are full of heads!IntersectionIntersectionIntersectionIntersection",False,0.05,0.081,0.87,-0.1476
"這裡絕對是最舒服的酒吧！
酒水、店員、舞台、燈光、音樂、氣氛、開闊、廁所、飛鏢機...太多東西講不完了，每個東西都很讚！","This is definitely the most comfortable bar!
Drinks, clerks, stage, lighting, music, atmosphere, openness, toilet, dart machine ... Too many things can't be finished, everything is great!",False,0.368,0.0,0.632,0.9243
老闆跟店員還有客人都很可愛唷，一個氣氛還不錯酒可以喝很多的地方。,"The boss, the clerk, and the guests are very cute. A good atmosphere can drink a lot of wine.",False,0.275,0.0,0.725,0.7548
店家這樣亂丟垃圾，製造大樓的髒亂對嗎？,"The shop is so litter, is it dirty to make the building?",False,0.0,0.209,0.791,-0.4404
"8/24暢飲第一次來喝
調酒不隨便很好喝～讚讚","8/24 Come to drink for the first time
It's not good for bartend",False,0.0,0.167,0.833,-0.3412
是個放鬆、有趣的場所，非常適合團體朋友聚會、遊玩的地方。,"It is a relaxed and interesting place, which is very suitable for group friends to meet and play.",False,0.449,0.0,0.551,0.886
"環境好
酒水足
來台灣必訪的
完美天堂","Good environment
Alcoholic foot
Must -visit in Taiwan
Perfect Paradise",False,0.607,0.0,0.393,0.8957
"酒真的好喝欸！
沒在騙👍🏻👍🏻","The wine is really delicious!
Not cheating 👍🏻👍🏻",False,0.333,0.0,0.667,0.8163
空間算大，酒類品項也多，麥克風收音好！！,"There are many spaces, and there are many alcohol items. The microphone is good!Intersection",False,0.0,0.0,1.0,0.0
"1.老闆人非常好，大方，容易被灌醉
2.空間寬敞舒適
3.是熊吧
4.酒嫌不濃就等著被弄
5.讚讚讚啦","1. The boss is very good, generous, easy to be drunk
2. Spacious and comfortable space
3. Is it a bear, right?
4. Wait for the somewhere to get it
5. Praise and praise",False,0.41,0.048,0.542,0.9586
"酒吧活動滿豐富的。
可惜附近有住宅，
喝酒嗨了，講話唱歌會比較大聲。
怕吵到附近的住戶、不太好意思。","Bar activities are rich.
Unfortunately there are houses nearby,
Drinking, speaking and singing will be louder.
I am afraid of noisy residents, and I am not very embarrassed.",False,0.174,0.12,0.705,0.4266
