Original,EN,Needs Review
"酒單很用心，有人文風情，喝起來也很順口。不管懷舊或是和外國朋友一起，都能用不同的方式體驗台北。
店家很親切，願意讓我們帶阿宗麵線來吃，但是店家本身的餐點也很棒！配著一起，就是豐盛又愉悅的一餐","The wine list is very attentive, has a humanistic style, and it is smooth.Both nostalgia or foreign friends can experience Taipei in different ways.
The store is very kind and is willing to let us take Azong noodles to eat, but the shop's own meals are also great!With it, it is a rich and pleasant meal",False
"酒單很讚，服務人員會介紹每一款酒的特色，也會推薦適合自己口味的調酒，服務很親切。
茶口味調酒很順口好喝，最喜歡「金萱」（上層有奶蓋+茶粉），朋友點的「東方美人」喝起來有巧克力味，很特別！太喜歡「龍山寺」的檀香味道，我們共點了三杯～是間願意二訪的酒吧。","The wine list is very good. The service staff will introduce the characteristics of each wine, and it will also recommend bartending suitable for their taste. The service is very kind.
Tea flavors are very smooth and delicious. I like ""Jin Xuan"" (with milk cover+tea powder on the upper layer).I like the sandalwood taste of ""Longshan Temple"". We ordered three cups ~ It is a bar that is willing to visit.",False
"平常不愛喝酒 但這裏調酒味道很特別 酒味又不會很重
環境也很舒服 服務人員都很親切
沒事就喜歡來放鬆","I usually do n’t like to drink alcohol, but the taste of alcohol here is very special, but it will not be very heavy
The environment is also very comfortable. The service staff are very kind
I like to relax if it's okay",False
這家位於西門町的酒吧裝潢真的很漂亮，酒也是真的很好喝！很推薦週末或是平日晚上跟好友來著小酌幾杯，享受一下西門町的美好夜晚❤️,"This bar in Ximending is really beautiful, and the wine is really delicious!It is recommended to have a drink with friends on weekends or on weekdays to enjoy the beautiful night in Ximending ❤️",False
"巷弄內的高cp值酒吧～有別於一般的酒吧
每杯酒都能感受老闆的用心非常有層次大推👍👍👍👍👍👍👍👍","The high CP value bar in the alley ~ is different from ordinary bars
Each glass of wine can feel the boss’s intentions, very layered, pushing 👍👍👍👍👍👍👍👍",False
"這間酒吧是西門一個隱藏的寶石！從進門的那一刻起，氣氛就讓人感到放鬆又愉悅。裝潢風格充滿了現代感，又帶有一點時尚元素且主題十分特別，非常適合拍照打卡。調酒師的技術令人印象深刻，每一杯雞尾酒都精心製作，口味獨特且層次豐富。特別推薦他們的招牌雞尾酒清涼百草茶，風味絕對讓你回味無窮。

服務人員非常友善且專業，時刻注意顧客的需求，但又不會過於打擾。音樂選擇得恰到好處，不會太吵鬧，適合和朋友聚會或與伴侶共享浪漫時光。加上合理的價格和不錯的地點，這間酒吧絕對值得一去再去！

總的來說，這裡是想要享受高品質飲品和愉快夜晚的不二之選。推薦給所有尋找舒適且獨特酒吧體驗的人。","This bar is a hidden gem!From the moment you enter the door, the atmosphere makes people feel relaxed and pleasant.The decoration style is full of modern sense, with a little fashion element and the theme is very special. It is very suitable for taking pictures and punching.The technology of the bartender is impressive. Each cup of cocktails are carefully made, and the taste is unique and layered.Special recommendation of their signature cocktails, cool grass tea, the flavor will definitely make you memorable.

The service staff is very friendly and professional. He always pays attention to the needs of customers, but it will not be too disturbed.The music choice is just right, it will not be too noisy, suitable for gathering with friends or sharing romantic time with partners.Coupled with reasonable prices and good places, this bar is definitely worth going again!

In general, this is the best choice to enjoy high -quality drinks and happy nights.Recommended to everyone who finds comfortable and unique bars experience.",False
酒吧氣氛非常好，內部人員跟老闆人都很好，會耐心解釋所有東西，還提供撲克牌可以玩，各種酒類元素非常特別，餐點口味也很好👍🏻大推,The atmosphere of the bar is very good. The internal staff and the boss are very good. They will patiently explain everything. It also provides playing cards to play. Various alcoholic elements are very special. The taste of the meal is also very good.,False
"非常神奇的一家酒吧，隱身在西門町的巷弄裡面
他們的調酒都是利用台灣特有的名產或是各種元素調製而成，我也真的是第一次遇到這樣的調酒方式，超級驚訝也覺得很驚豔🙀","A very magical bar, hidden in the alley of Ximending
Their bartender uses Taiwan's unique famous products or various elements. I really have encountered such a way to bartender.",False
"店員總是有問必答，請他們建議的酒都很合胃口，推推💯
結合台灣小吃的特殊口味很讓人驚喜！","The clerk always has questions and answers, asking them to suggest that the wines they suggest are very appetite, push push
Combining the special taste of Taiwanese snacks is very surprising!",False
"餐點好吃
酒單上的調酒都很特別也很順口
老闆跟調酒師和店員們都很和善好聊天👍","Meal delicious
The bartender on the wine list is very special and smooth
The bartender and the clerk are chatting kindly 👍",False
