Original,EN,Needs Review
"有著101大景
戶外設有吸菸區
輕鬆放鬆的氣氛
店長接待親切
調酒生啤都好喝
所用到的植物
都是店家水耕栽培
多種輕食炸物不會餓著
若碰到音樂人來玩🎶
歡樂指數更是直接爆表😆
可遇不可求的機率
讓我們賺到了！！！","Have 101 big scenes
There is a smoking area outdoors
A relaxed atmosphere
The manager's reception is cordial
Blooming raw beer is delicious
The plants used
They are all shops with hydroponic cultivation
A variety of light -eating fried products will not be hungry
If you meet a musician to play
The joy index is directly exploded 欢
Unexpected probability
Let's make it!IntersectionIntersection",False
"第一次來，老闆娘 很豪爽，很nice!
氛圍很好，外面的有機蔬菜、好特別….
三五好友很適合來一杯….不  好幾杯🥰🥰🥰","For the first time, the boss is very bold and nice!
The atmosphere is very good. The organic vegetables outside are good ...
Three or five friends are very suitable for a cup ... Not a few cups 🥰🥰🥰",False
"服務好 氣氛佳
台北機場熱炒 版娘也超熱情","Good atmosphere
The hot -fried version of Taipei Airport is also very enthusiastic",False
"調酒師很親切介紹,氣氛很舒服,
會有隱藏菜單！","The bartender is very kind and the atmosphere is very comfortable.
There will be hidden menus!",False
店員們都很熱情~很有姊妹們的感覺喔,The clerks are very enthusiastic ~ I feel like sisters,False
可以聽歌，每款酒都是藥師特調！,You can listen to songs. Each wine is specially tuned!,False
店長超隨和超好相處～生日還招待酒！整體來說很自在的地方～還有駐唱歌手唱歌很好聽🥰 …,The store manager is super easy -going to get along ~ Birthday is still entertaining wine!Overall the place where you are very comfortable ~ There are also singers singer singing very nice ...,False
"氛圍很棒，吧台店員親切熱情
餐點部份，炸物拼盤不錯。
不過今日騎車沒辦法喝到調酒😔
下次一定還會再來喝喝看酒的部份👍🏾👍🏾","The atmosphere is great, the shop clerk is kind and enthusiastic
For meals, the explosive platter is good.
But today there is no way to drink bartender 😔 😔 😔 😔 😔 😔 😔 😔 😔
Next time, I will definitely drink some part of the part of the wine 👍🏾👍🏾",False
"今天點的是微醺夜跟高粱特調，酒感都很好味道也不錯，酒精味不會很重但有後勁
服務也很好，是一家蠻讚的酒吧！","Today I ordered the special tone of Weixi Night and Sorghum. The wine feels good and tastes good. The taste of alcohol is not very heavy but has the stamina
The service is also very good, it is a pretty praise bar!",False
這裡超讚！！很可愛的地方，氣氛很好，店長和其他員工人都非常好,"Here is awesome!IntersectionVery cute place, the atmosphere is very good, the manager and other employees are very good",False
