Original,EN,Needs Review
"去過才知道，視野這麼好，
裡面也寬敞舒適！
辦活動很適合。

113/8/21（二哥）","I only went to know that the vision is so good,
It is also spacious and comfortable!
It is very suitable for running activities.

113/8/21 (second brother)",False
辦活動的好地方，氣氛舒適。,"A good place to do activities, the atmosphere is comfortable.",False
氣氛佳，裝潢好，音樂好,"Good atmosphere, good decoration, good music",False
很喜歡這裡的氣氛，還可看到101煙火，櫃檯小姐超正！,I like the atmosphere here very much. You can also see 101 fireworks. Miss counter is super positive!,False
服務親切，氣氛佳。,The service is kind and the atmosphere is good.,False
台北市中心的Sky Bar新地標，無敵美景大推！,"Sky Bar's new landmark in the center of Taipei, invincible beauty is pushed!",False
超讚的地方 超好的氛圍。,A superb place.,False
還沒去，但評論區不錯，今天晚上就過去玩，玩回來繼續評論。,"Haven't gone yet, but the comment area is good. I will play tonight and continue to comment.",False
很好喝的酒跟熱鬧的氣氛，推薦大家,"Very delicious wine and lively atmosphere, recommend everyone",False
"今晚有DJ表演，很期待場地
參加續加評論","There is a DJ performance tonight, I look forward to the venue
Participate in continuous comments",False
氣氛很棒低點很好！推🔥👍🏻👍🏻,The atmosphere is great and low!Push,False
超級nice 的服務人員和氣氛！,Super Nice service staff and atmosphere!,False
氛圍很好的地方,The atmosphere is very good,False
櫃檯Eva好美，人很好💗 …,"The counter EVA is so beautiful, people are very good ...",False
燈光美氣氛佳❤️❤️❤️,Beautiful atmosphere of light ❤️❤️❤️,False
氣氛很好 值得票價,The atmosphere is very good worth fare,False
這邊超漂亮,It's super beautiful here,False
很棒的活動地點！,A great place for activity!,False
櫃檯小姊姊好漂亮,The little sister at the counter is so beautiful,False
環境很棒！,The environment is great!,False
超級讚！！,Super praise!Intersection,False
環境舒適,Environmental comfort,False
很讚😎 …,Very good ...,False
看到著名的總統套房被改造成這樣一個喝酒的好地方，真是太酷了。氣氛和味道都很棒！,It is cool to see the famous presidential suite into such a good place to drink.The atmosphere and taste are great!,False
"超大陽台還有表演舞台？
您確定這是餐廳/酒吧嗎？入口樓梯也很酷。","Is there a performance stage in the large balcony?
Are you sure this is a restaurant/bar?The entrance stairs are also cool.",False
不錯的天空酒吧，氣氛很好。,"Good sky bar, the atmosphere is very good.",False
地方很漂亮！,The place is very beautiful!,False
"超棒的地方
大推","Great place
Push",False
很美,Beautiful,False
好時光,Good time,False
Eva很美,EVA is beautiful,False
伊娃真漂亮,Eva is so beautiful,False
感覺很好,It feels good,False
很酷的地方,Cool place,False
在這裡玩得開心,Have fun here,False
超棒,Great,False
好😆 …,Okay ...,False
好的！,OK!,False
很漂亮,very beautiful,False
好地方,Good place,False
高超,superb,False
好的,OK,False
很不錯的體驗，和朋友一起出去玩❤️,"Very good experience, go out with friends to play ❤️",False
