Original,EN,Needs Review
"開了9年的品酒好店
一條長桌，當天坐了接近25人
老闆是為溫和又能聊的叔叔
當晚大家都依自己喜好口感請他推薦
果然都很對味
特別喜歡東京白啤的清爽，想起東京遊的新鮮感
金啤則是不帶苦味，果香感舒適
水果類的啤酒也都很鮮明好入口(草莓、芒果)
當天兩桌客人偶爾混在一起聊天
chill的氛圍說明了整體完美的空間感
整面的啤酒牆像是酒界的軍火庫
偶爾配上老闆啤酒的深知識
很推薦三五好友來個小酌之夜~~","I have opened a good shop for 9 years
A long table, nearly 25 people were sitting on the same day
The boss is a gentle and talked uncle
That night, everyone asked him to recommend it according to his preferences
It's really right
I especially like the refreshing Tokyo white beer, remembering the freshness of Tokyo tour
Golden Beer is not bitter, and the fruit aroma is comfortable
Fruit beer is also very clear and good entrance (strawberry, mango)
Two tables of guests occasionally mixed together to chat on that day
Chill's atmosphere illustrates the perfect sense of space as a whole
The whole beer wall of the whole side is like the arms of the wine industry
Occasionally with the deep knowledge of the boss beer
I recommend three or five friends to have a drink night ~~",False
"很棒的空間，選酒優秀，跟老闆的談話可以感受他的熱情！
開店時間比較早，還沒到晚上就可以先來喝喝。","A great space, choose good wine, can feel his enthusiasm with the boss!
Opening a store time is early, and you can drink first before night.",False
"老闆人很好聊
也很會推薦酒類
很大方一直請吃薯片！
環境放送又不吵雜
很推薦大家來喝啤酒","The boss is very good to talk
I also recommend alcohol
Greater generous, please eat potato chips!
The environment is not noisy
I recommend everyone to drink beer",False
"氣氛很棒，適合聚會，品（啤酒）、紅酒、香檳🍾️事先告知老闆都可能夠帶外食，前提要事先詢問、告知！
昨日也幫朋友辦慶生的好所在，老闆人很好會提供一些例如花生、洋芋片的配酒小零食，結束時，如果深夜了，請注意音量，敦親睦鄰！ …","The atmosphere is great, suitable for partying, grades (beer), red wine, champagne 🍾️ inform the boss in advance that the boss may be enough to eat, premise to inquire and inform it in advance!
Yesterday, I also helped friends to celebrate the good place. The boss is very good for providing some wines such as peanuts and potato chips. At the end, if it is late at night, please pay attention to the volume and be neighborhood!Mowing",False
"每週五必來，打卡送小菜
一線精釀都有，燈光美氣氛佳
桌椅高度是適中舒服
有寫實攝影問題還可以問老闆","Must come every Friday, check in and send small dishes
There are first -tier crafts, and the lights are beautiful and the atmosphere is good
The height of the table and chair is moderate and comfortable
If you have realistic photography questions, you can also ask the boss",False
"老闆很好 想喝什麼類型的酒都會幫你找到
氣氛也很好
這裡是個很放鬆的地方~~","The boss really wants to drink what type of wine will help you find
The atmosphere is also very good
This is a very relaxed place ~~",False
老闆很專業很熱情，可以抓住您要的需求，好像是啤酒醫生，太棒了！,"The boss is very professional and enthusiastic. You can grasp what you want, as if it is a beer doctor, great!",False
台北不太有這種地方，既然老板不太計較，客人也不用太在乎。喝吧！😆 …,"There is no such place in Taipei. Since the boss is not too much, guests don't need to care too much.Drink!😆 😆 ...",False
大癲，非常外國風格的啤酒店，很chill，非常好的體驗,"Broad -style beer hotels with very foreign style, very chill, very good experience",False
手工啤酒專業户，環境超讚！老闆人帥又幽默，這麼完美的男人吖…是要逼死誰？？,"Handmade beer professional, the environment is superb!The boss is handsome and humorous. Such a perfect man ... Who is to death?Intersection",False
