Original,EN,Needs Review
"東區最愛的酒吧🤍不用多說
Bartender都很好聊天很有趣
東西好吃 調酒也好喝 氣氛很好
航空飛機主題也很棒
每季的酒單都很讚ദി˶ｰ̀֊ｰ́ )✧
不管是創意調酒或經典系列的調酒 都很不錯
喝酒都喝到跟他們變朋友了😹
如果不喝酒的話 可以喝他們家的奶昔 也很讚","Needless to say
Bartender is very good to chat
It's delicious and delicious. The atmosphere is good
Aviation aircraft theme is also great
Each season's wine list is great 酒) ✧
Whether it is creative bartending or a classic series, it is very good
Drink and drink friends with them.
If you don't drink alcohol, you can drink their milkshake.",False
"很喜歡這家店以航空為主題，
機艙門很厚要小心開唷～～

朋友點的📡塔台呼叫：有梅子醋味
蠻酸的，而且酒感4.5顆🌟  算是比較濃的

✈️波音747:是奶酒，上面有棉花糖～～
有特色的點是～竟然有鹹奶蓋，口感上又更加豐富了喔☺️🧡 酒感3顆🌟

☁️⬆️雲端之上：有覆盆莓/伯爵/蜂蜜
喜歡伯爵茶的朋友會喜歡💕
酒感3顆🌟

以上調酒都是350💰

食物：生火腿起司拼盤350💰，有兩種火腿
也有兩種起司，有一個吃起來很像鹹奶酪🧀️
另一個起司就是典型的越臭越香濃起司🤪

炸物拼盤380💰有：洋蔥圈、炸雞球、薯條份量都蠻多的～～

朋友的朋友在這裡上班，招待了兩次shot👍🏻

2024/7月二訪
換新酒單了☺️☺️
10種特調中分享我喜歡的幾杯酒⬇️
🗻富士山下380💰
抹茶/草莓/ 奶香
基底使用伏特加，喝起來完全沒酒感！很喜歡抹茶跟草莓的我，覺得這搭配太適合我啦☺️☺️

🧀伊斯巴翁400💰
玫瑰/荔枝/覆盆莓/草莓/優格/馬斯卡彭/ 可爾必斯奶蓋
喝起來就像是清爽的蛋糕，garnish有色彩繽紛如珍珠的小糖果。整杯酒帶著柔和順口的花香與荔枝香氣～可爾必思奶蓋與優格微酸整整提升了味蕾檔次，就像在品嚐甜點一般。原來，伊斯巴翁就是法國著名的甜點之一！

蛇神的饋贈380💰
巧克力/ 柑橘/蛋白
基底是龍舌蘭，酒感中等
這一杯有夠浮誇！雖然風味上不是我的愛～但可以看到店員燒草，閃爍火光的畫面讓我們驚嘆❗️喝起來就像是濃郁的阿華田酒🤣🤣

綜合以上，覺得最好喝的是茶酒

飛機特調一開始以為會來飛機模型😆
結果原來是飛機圖案的shot盤🥹
T1提供的是梅酒跟小米酒
梅酒清爽梅子味道突出","I really like this store on the theme of aviation,
The cabin door is very thick, so be careful ~~

Friend -oriented 塔 叫 朋友 朋友: There is plum vinegar flavor
It is quite sour, and the wine feels 4.5 🌟 is relatively strong

:️ Boeing 747: It is milk wine with marshmallow on it ~~
The special point is ~ there is a salty milk cover, the taste is richer ☺️🧡 3 🌟 🌟 🌟 🌟

之️☁️ Cloud on the cloud: raspberry/Earl/honey
Friends who like Earl Tea will like it 喜欢
Wine sensation 3 颗 颗

The above bartending is 350酒

Food: raw ham cheese platter 350💰, there are two types of ham
There are also two cheese, one tastes very much like salty cheese 🧀️
Another cheese is a typical stinky, more fragrant cheese 🤪

Fried objects 380拼 There are: onion circles, fried chicken balls, and fries are quite large ~~

Friends' friends work here and entertain twice shot👍🏻

2024/July 2nd visit
Change the new wine ☺️ 了️ ️
Share a few glasses I like among the 10 specials ⬇️
💰 Mount Fuji 380士
Matcha/ Strawberry/ Milk Fragrance
The base uses vodka, and it feels completely without wine!I really like Matcha and Strawberries, I think this is too suitable for me ☺️☺️

💰 Isabaome 400伊
Rose/lychee/raspberry/strawberry/Yogurt/Maskpepen/Kerz milk cover
Drinking like a refreshing cake, Garnish is colorful as pearl.The whole glass of wine with a soft and smooth flower aroma and lychee aroma ~ Corebi Milk cover and yogurt slightly sourly improved the taste buds, just like tasted desserts.It turns out that Isabavon is one of French desserts!

Snake God's Gift 380 的
Chocolate/ citrus/ protein
The base is agave, and the wine feels medium
This cup is exaggerated enough!Although the flavor is not my love ~ But you can see the clerk burning grass, and the flash of flashing fire makes us amazing ❗️ Drink it like Awarsta wine 🤣🤣

Based on the above, I think the best is tea wine

At the beginning, the aircraft specially thought it would come to the aircraft model 😆
As a result, it turned out to be the aircraft pattern.
T1 provides plum wine and Xiaomi wine
Plum wine is refreshing plum taste prominent",False
"酒非常難喝 藥水味很重，充滿糖漿味
連最基本的松露薯條也非常難吃 很乾，薯條還可以弄得這麼難吃第一次遇到
待半個小時就受不了了","The wine is very difficult to drink the potion and the taste is very heavy, full of syrup flavor
Even the most basic truffle potato stripes are very unpalatable and very dry. French fries can be so unpleasant for the first time I encountered it.
I can't stand it for half an hour",False
氛圍超好 店內還有charge spot,The atmosphere is super good in the store and the Charge Spot in the store,False
每次來到這裡都很開心～工作人員很細心的調製每杯酒，爆米花也很好吃，還一直招待shot，而且好喝，重點是服務親切，讓人覺得輕鬆愉悅,"Every time I come here, I am very happy ~ The staff carefully prepares each glass of wine, popcorn is also delicious, and I have been entertaining Shot, and it ’s delicious. The focus is on the kindness.",False
調酒都很好喝！可以跟bartender稍微說明客製，坐吧台的話，bartender 很親切會陪聊天，還有無限爆米花可以吃。推！,"The bartender is delicious!You can explain the customs system with Bartender. If you sit on the bar, Bartender is very kind to accompany the chat, and there are infinite popcorn to eat.push!",False
餐點跟酒都很棒，是目前去過不管是氣氛還是用餐的品質都是第一的酒吧,The meals and wine are great.,False
"第一次來調酒選擇多
服務很親切
重點是調酒很好喝！
還有找到一桶爆米花很有誠意👍
下次來要挑戰35杯shots杯盤 有飛機造型的盤子
週三來還有買一送一🤩
推薦 會再回訪🥳","Choose more for the first time to bartender
The service is very kind
The point is that bartending is delicious!
It is also sincere to find a bucket of popcorn 👍
Next time, we will challenge 35 cups of SHOTS cup plate with aircraft shape plates
Come on Wednesday and buy one get one free
Recommendation will return to visit 访",False
"1. 環境很喜歡，音樂好聽不會太壓迫，椅子也很舒服
2. 爆米花可以一直吃真的很爽
3. 酒好喝，而且在東區價格也不算太貴
4. Shot也是調過的 如果有買一送一的時候來喝起來真的很爽","1. I like the environment, the music is not too oppressed, and the chair is also very comfortable
2. You can eat it all the time
3. The wine is delicious, and the price in the Eastern District is not too expensive
4. Shot is also tuned. If you buy one get one free, it ’s really cool to drink",False
"很棒的體驗！調酒師及工作人員都超級親切、友善，適合初次來酒吧有點怕怕的人。氣氛蠻適合聊天的，還有招待鹹爆米花可以邊聊邊吃😋

點了緊急迫降、波音747和雲端什麼的（忘記名字了😖），店面設計和飲品名稱都好有創意！

唯一小小的遺憾是在喝緊急迫降時可能喝太慢，冰塊融化了所以喝到最後偏水","A great experience!The bartender and staff are super kind and friendly, suitable for those who are a little afraid of coming to the bar for the first time.The atmosphere is quite suitable for chatting, and there are also salty popcorn and can eat while chatting.

Once the emergency descending, the Boeing 747, and the cloud (forgot the name), the store design and drink name are very creative!

The only little regret is that you may drink too slowly when you drink an emergency.",False
