Original,EN,Needs Review
"深夜18冠軍牛肉麵
回訪多次！
食材用心、服務親切
整體cp很高推！非常值得一嚐","Late night 18 champion beef noodles
Visits many times!
The ingredients are attentive and the service is kind
The overall CP is very high!Very worth trying",False
老闆超健談。 喜歡什麼口味的調酒 儘管跟老闆說。 喝了不喜歡也可以直接的跟老闆說。  是個一個很舒服跟cozy的地方,The boss is super talked about.What kind of taste of bartending is told to the boss.You can tell the boss directly if you don't like it.It's a very comfortable and cozy place,False
每次去都可以指定喝到不同風味的調酒，琴酒的種類很齊全，適合一去再去一直去 ~,"Every time you go, you can specify drinking different flavors of bartending.",False
酒真的超好喝👍👍👍👍👍老闆超強很推薦，適合聊天放鬆，質感很讚 …,The wine is really super delicious. The boss is very recommended. It is suitable for chatting and relaxing. The texture is very good ...,False
侶人的新地點。,New location of couples.,False
老式的裝潢讓人感覺溫馨。 好的調酒及食物。 如果你來到附近，你應該嘗試！,"The old -fashioned decoration makes people feel warm.Good bartending and food.If you come near, you should try!",False
下班後來這裡，總是能夠好好放鬆，可以抽雪茄，喝點酒療癒靈魂的酒吧,"After get off work, you can always relax well.",False
"老闆很幽默，如果你敢跟他開的起玩笑的話，by the way.
好想放一段老闆直接在店裡做核心訓練的影片，可是谷歌評論不給放，所以只能打字在這上面。
重點是，你敢聊，那麼老闆就敢給你喜歡的氛圍。
阿如果你只是一般般想要享受被服務的感覺，拜託你不要來，老闆應該不是那種人，而我也不是那種人，謝謝。
我喜歡這間店，就因為老闆直接，讚啦👍🏻","The boss is very humorous. If you dare to make a joke with him, by the way.
I really want to put a boss directly for core training in the store, but Google commented that he did not put it, so he could only type on it.
The point is that if you dare to talk, then the boss dares to give you the atmosphere you like.
If you just want to enjoy the feeling of being served in general, please ask you not to come. The boss should not be the kind of person, and I am not the kind of person, thank you.
I like this store, because the boss is directly, praise 👍🏻",False
"當人的心中燃著熊熊的嫉妒火燄時，或者說出憤怒或牢騷等負面言詞時，這個人的自律神經就會一口氣產生紊亂，血管會收縮，血液會變得混濁粘稠。於是，內臟的功能便會下降，賀爾蒙的分泌也會失調，肌膚和頭髮也會大幅地失去水嫩光澤。

也就是說，一旦產生嫉妒或負面情感，自律神經就會嚴重失衡，心理和身體會出現各種不適症狀，無法激發出這個人所具有的張力。不但如此，平常可以輕而易舉做到的事情也變得不再簡單。

這種狀態如果長期持續的話，我們的心理和身體就會一口氣傾向「生病」之路。

另一方面，當人感到安心時，血管會適度擴張，血液循環變成順暢運行的狀態。當血液循環好時，不只是不容易生病，也因為有充足的血液送達大腦，使得我們的集中力增加，判斷事物的正確度也會跟著提升。

祝老闆忠於自我，店長長久久，和氣生財。","When a person's heart is burning with jealousy flames, or negative words such as anger or complaints, the person's autonomic nerves will cause disorder in one breath, blood vessels will shrink, and blood will become turbid and sticky.As a result, the function of the internal organs will decrease, the secretion of hormon will also be disordered, and the skin and hair will also greatly lose their tender luster.

In other words, once jealousy or negative emotions are generated, the autonomic nerves will be severely imbalanced, and various discomfort symptoms will occur in psychology and body, which cannot stimulate the tension of this person.Not only that, but things that can be easily done are no longer simple.

If this state continues for a long time, our psychology and body will tend to ""ill"" in one breath.

On the other hand, when people feel at ease, the blood vessels will expand moderately, and the blood circulation becomes a state of smooth operation.When the blood circulation is good, it is not only difficult to get sick, but also because of sufficient blood to reach the brain, which increases our concentration and judging the correctness of things will also increase.

I wish the boss loyal to himself, the manager for a long time, and the money and wealth.",False
好喝，要什麼有什麼～,"It's delicious, what do you want ~",False
無可挑剔，讚啦！,"Unconvinced, praise!",False
"友人點了杯邁泰，個人感覺喝起來糖漿藥水味頗重，跟店家反應表示無添加，不過還是蠻客氣地換了杯新的，服務不錯

有低消，一樓300/人，二樓500/人的樣子","Friends ordered a cup of Maitai. I personally felt that the syrup has a heavy taste of the hypog, and it was not added to the store's response, but I still changed the cup with politely. The service was good.

There is a low, 300/person on the first floor, 500/person on the second floor",False
老闆收藏了數種風味特殊的高粱，其他家絕無僅有，調酒技藝精湛，層次豐富，回訪無數次，老闆風趣幽默，想chill就去吧！,"The boss has several special sorghum with special flavors. Other families are unique. The bartending skills are exquisite and rich in layers. The boss is humorous and humorous, just go to Chill!",False
多次拜訪，「雷」的酒食不存在此店。店內供應咖啡、茶、獨門下酒菜及各式酒類，尤其老闆調酒有層次又不失平衡，總是讓人驚喜連連。,"Many visits, ""Thunder"" wine and food does not exist.The store supplies coffee, tea, and unique wines and various alcohols. In particular, the bartender has a layered and balanced. It is always surprising.",False
老闆對各種酒類及雪茄如數家珍，調酒、雪茄皆讚。二樓包廂適合多人聚會，低消500/人。,"The boss praises all kinds of alcohol and cigars, bartender, cigar.The second floor box is suitable for multi -person gatherings, low 500/person.",False
"雞湯麵跟牛肉麵都在水準之上，服務友善環境乾淨。開很晚符合我的作息。
每次來都在放julia的歌，超愛❤️。","The chicken soup noodles and beef noodles are above the standard, and the friendly environment is clean.It is very late to meet my work.
Every time you come, Julia's song is super love ❤️.",False
有酒精無酒精，都有。鴨胸超好吃！！老闆就像好朋友可以暢所欲言，到店裡就像回家了,"There are alcohol without alcohol.Duck breasts are so delicious!IntersectionThe boss is like a good friend who can speak freely. When you come to the store, it's like going home",False
常常需要排隊，人潮非常多的一間店，個人喜歡清燉牛肉麵大於紅燒牛肉麵，細麵大於粗麵，肉非常好吃，湯頭也有濃濃牛肉的香氣，非常好吃，如果人不多的話會毫不猶豫的踏進來吃，哦，另外這裡根本沒有酒,"It often needs to line up. A shop with a lot of crowds. I personally like to clear the beef noodles than braised beef noodles. The fine noodles are greater than coarse noodles. The meat is very delicious. The soup has a strong aroma of beef. I will step in without hesitation, oh, there is no alcohol at all here",False
老闆好玩 酒好喝,The boss is fun wine and drinks,False
酒清爽無負擔  感謝躁鎮珊兒姐姐帶路  餐看起來很好吃 下次會再造訪,"Jiujiu is refreshing and unreasonable thanks to Shan'er Shan'er, Sister Shan'er, which looks delicious for meals, will visit again next time",False
還算好喝，平價調酒。老闆熱情，有時過High...,"It's delicious, cheap alcohol.The boss is enthusiastic, sometimes over high ...",False
好吃，為辣又不會很辣，對於不太會吃辣的人來講可以，肉非常軟嫩好吃,"It's delicious, it's spicy but not very spicy. For people who are not very spicy, the meat is very soft and delicious",False
牛肉很好吃 牛筋給超多 清燉牛肉麵的湯頭很好喝 青菜跟炸雞也讚,"The beef is delicious, the soup with beef tendon stewed beef noodles is very delicious, green vegetables and fried chicken also praise",False
老闆真的喝醉真的亂調,The boss is really drunk and really tunes,False
酒稍稍貴，但服務態度很好，是很輕鬆的店,"The wine is slightly more expensive, but the service attitude is very good. It is a very easy shop",False
老闆好厲害！,The boss is so powerful!,False
調酒很有水準，口味與變化多元！,"The bartending is very standard, and the taste and change are diverse!",False
店內環境舒適。老闆對酒和吃都有專業的研究,The environment in the store is comfortable.The boss has professional research on wine and eating,False
調酒專業，氣氛好，是三倆好友聚會的好地方,"Blooming majors, good atmosphere, a good place for three friends to meet",False
調酒堪稱全台灣之最👍,Bart -up is the best in Taiwan,False
"營業到很晚，服務不錯！
牛舌神好吃，牛肉麵中規中矩","It is very late and the service is good!
The beef tongue is delicious, and the beef noodles are satisfactory",False
酒不錯，不過那天感覺老闆心情不好,"The wine is good, but I felt that the boss was in a bad mood that day",False
蠻特別的店，說“濃一點！”就真的有給它濃～,"It's a pretty special store, saying ""a little thicker!"" It really gives it thick ~",False
就算一個人來吹牛也適合喔！,Even if a person comes to bragging!,False
老闆親切 ，適合小酌聊天的地方,"The boss is kind, suitable for a drink to chat",False
挺好吃的，開到很晚，中午沒開,"It's delicious, it's late to drive, not open at noon",False
調酒好喝,Blooming is delicious,False
無酒單，調酒順口好喝,"There is no wine list, bartender is delicious and delicious",False
很難從心中說出一個好或壞......,It's hard to say a good or bad from my heart ...,False
環境、音樂、酒 都很有質感,"Environment, music, wine are very textured",False
酒款豐富  店開放抽煙,Rich wine store opens smoking,False
每次都可以喝到不同的調酒👍 …,You can drink different bartending every time ...,False
客人單純，價格合理,"The guest is simple, the price is reasonable",False
"不錯bar, 可惜可以抽菸","Not bad bar, but unfortunately you can smoke",False
好吃真心不騙,Nice and really don't deceive,False
的確是有點亂調...,It is indeed a little tone ...,False
老闆怪的可愛~~~,The boss is so cute ~~~,False
舒服的空間，有趣的人,"A comfortable space, interesting people",False
輕鬆喝一杯的地方,Drink a drink easily,False
放鬆的好去處,Relax,False
老闆熱情,Boss enthusiasm,False
溫馨的酒吧,Warm bar,False
調酒好喝,Blooming is delicious,False
位於台北市中心的非常漂亮的地下酒吧風格的酒吧。酒吧有自己的特色。座位不多，空間有點小，還有一位知識淵博的調酒師/老闆。他非常擅長調酒，點普通的東西是愚蠢和浪費的。調酒師剛剛用他的創作讓你感到驚訝（以好的方式）。即使是在一個非常低調的小巷裡，氣氛也非常高。射擊是彼此基本的交流，這使得這個酒吧如此火爆。,"A very beautiful underground bar style bar in the center of Taipei.Bar has its own characteristics.There are not many seats, the space is a bit small, and there is a knowledgeable bartender/bartender.He is very good at alcohol, and ordinary things are stupid and wasteful.The bartender just surprised you with his creation (in a good way).Even in a very low -key alley, the atmosphere is very high.Shooting is a basic communication with each other, which makes this bar so popular.",False
"這是一家古色古香的酒吧，老闆很活潑，喜歡威士忌。這傢伙為我做了一個老式的，有大冰塊什麼的！
酒吧本身隱藏在一個普通的地方，入口看起來就像銀行金庫的滑動門，我看不到任何跡象。會說一點英語，但無論如何都能理解我說的大部分內容。
我的團隊感覺很零食，並點了餃子送到那裡，店主對此很滿意。他甚至給了我們筷子來吃飯。","This is an antique bar. The boss is very lively and likes to whiskey.This guy made an old -fashioned one for me, there are big ice cubes or something!
The bar itself is hidden in an ordinary place, and the entrance looks like the sliding door of the bank vault. I can't see any signs.You can speak some English, but you can understand most of what I said.
My team felt very snack and ordered the dumplings to send it there. The owner was very satisfied with this.He even gave us chopsticks to eat.",False
老闆和當地的調酒師有著豐富的經驗。我非常喜歡這個地方，幾天後我又回來參加第二輪比賽。如果你想吃宵夜，可以在凌晨1點前在酒吧旁邊點牛肉麵。無論如何，如果我再次來到台北，我會回來的。,"The boss and the local bartender have rich experience.I like this place very much. A few days later, I came back to participate in the second round.If you want to eat supper, you can order beef noodles next to the bar before 1 am.In any case, if I come to Taipei again, I will come back.",False
精選瓶裝啤酒。雞尾酒有點貴。環境清涼。,Selected bottle beer.Cocktail is a bit expensive.The environment is cool.,False
晚餐後喝一杯雞尾酒的好酒吧！也很少有本地和外國精釀啤酒。雞尾酒是現場調製的（沒有雞尾酒單），如果需要，酒保可以調製一些非常有趣的東西😉...值得一去！ …,"Drink a glass of cocktail after dinner!There are also few local and foreign craft beer.Cocktails are made of on -site (no cocktail list). If necessary, wine guarantee can prepare some very interesting things ... It is worth a go!Mowing",False
