Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"位於汀洲路小巷上的迷你水煙館，
形容*迷你*因為坐十個人大概就滿桌了⋯⋯
連水煙瓶都是迷你型的，室內感很溫馨
牆壁上畫了很可愛的貓咪讓我忍不住一直拍照，真的太可愛惹😘
水煙普普，價位算便宜，今天點了二管水煙加二瓶啤酒不到1300在台北算中低價，
唯一較不能接受的是@沒有廁所@可以借用的廁所要5:30分才能使用⋯
所以建議朋友要來之前先上好上滿再進店吧！
PS:沒有廁所🚽千萬別喝啤酒🍺","Located on the alleys of Tingzhou Road, the mini water cigarette hall,
Describe*mini*because I am about to be full of ten people ...
Even the water smoke bottle is a mini -type, the indoor feeling is very warm
The cute cat on the wall made me can't help taking pictures. It's really cute and provoked.
Water smoke Pup, the price is cheap. Today, I ordered the two -tube water smoke plus two bottles of beer less than 1,300 to count at a low price in Taipei.
The only thing that cannot be accepted is@@5:30 can be used ...
Therefore, it is recommended that friends come to the store before you come!
PS: No toilet 别 Do not drink beer 🍺",False,0.113,0.079,0.808,0.6914
"好讚ㄛ 第一次甲昏獻給這裡
><><><><
小小的但真溫馨

原本店內客滿要坐外面，覺得好熱差點要逃跑
結果漂亮店員真好心讓我們進去擠擠吹涼涼（大感謝，是哀嚎被聽到了ㄇ）
還有最後招待的爆米花也阿姆阿姆
非常感謝🙏
下次會想要再來玩玩！","I'm so good to the first time I was dedicated to here
> <> <> <> <>
Little but really warm

Originally, the guests in the store had to sit outside, and I felt that the heat was almost bad.
As a result, the pretty clerk was so good to let us go in and squeeze it (thank you, the sorrow was heard)
There is also the popcorn that entertains the last hospitality.
Thank you very much
I would like to play again next time!",False,0.291,0.077,0.632,0.9742
"剛從伊斯坦堡回來特別想念道地的Turkish Shisha 在台灣尋尋覓覓了好幾個禮拜 終於在台北公館找到了這一間特別有土耳其味的shisha bar😁👍

連在店裡的連長椅跟小圓桌也完全跟伊斯坦堡的水煙店完全一樣 配上店裡的Turkish Tea 完全有回到伊斯坦堡的錯覺

我不喜歡那種昏暗吵雜的nightclub式水煙店 我只想安安靜靜的享受我的shisha 然後看個影片喝著茶 度過一個慵懶的假日午後 而這間店 就是我想要的氛圍！

好茶 好shisha 好員工 我一定會在回來的🇹🇷","Turkish Shisha, who had just missed the land from Istanbul, found in Taiwan for several weeks and finally found this shiSha Bar😁👍 in the Taipei Mansion.

Even the long chair and small round table in the store are completely the same as the Turkish TEA in the store in the store in Istanbul in the store.

I don't like the dim and noisy NightClub -type water cigarette shop. I just want to enjoy my shiSha quietly and watch a video and drink tea through a lazy holiday afternoon. This shop is my desired atmosphere!

Good tea good shiSha, good employee, I will definitely be back.",False,0.182,0.065,0.753,0.938
"空間不大，但佈置很溫馨，而且貓超可愛!!!
水煙蠻順口的，水蜜桃口味非常香，而且店員會注意換煤，整體感受很舒適
價位部分很親民，跟其他水煙店比起來絕對物超所值，而且店位置也很方便，非常推薦三兩好友的小聚會","The space is not large, but the layout is very warm, and the cat is super cute !!!
The water fume breed is smooth, the peach taste is very fragrant, and the staff will pay attention to coal replacement. The overall feeling is very comfortable
The price part is very close to the people, and it is absolutely worthy of money compared with other water -toborn shops, and the location of the store is also very convenient. I very much recommend a small party for three or two friends.",False,0.3,0.037,0.663,0.9871
很放鬆的一個水煙咖啡店，老闆跟店員還有客人們都很友善，店裡不大，但是氣氛很舒適，水煙品質是我在台北市抽過最好的而且價格也很合理，一管350元，我常一個人去抽都沒問題，那裏提供道地的chai，喜歡中東紅茶的一定要點一杯來喝價位是40元，是個讓人放鬆的好地方。,"A very relaxed water cigarette coffee shop, the boss, the clerk, and the guests are very friendly. The shop is not large, but the atmosphere is very comfortable. The quality of the water smoke is the best in Taipei and the price is reasonable. Yuan, I often go to pump alone. There is no problem with the authentic Chai there. If you like Middle East black tea, you must order a glass to drink the price is 40 yuan, which is a good place to relax.",False,0.267,0.023,0.71,0.9809
"女店員人很好，第一次抽，請她推薦，應該是薄荷，很順哦，比許效舜還順
但可能是第一次的關係，頭很暈，也可能是暈店員吧
本來只是想體驗一次看看，不過如果是這間店的話，可能會體驗第二次
優點也是缺點就是客人很多一下就擠滿了","The female clerk is very good. For the first time, please recommend it, it should be mint, very smooth, and smoother than Xueshun
But it may be the first time, the head is dizzy, or it may be a halo shop clerk.
I just wanted to experience it once, but if it was this store, I might experience the second time
The advantage is that the disadvantage is that the guests are full of a lot",False,0.095,0.072,0.833,-0.0138
"初次體驗水煙的好地方🥳🥳

店內音樂跟氣氛都超放鬆

適合午後或晚餐後來抽水煙聊聊天

愛爛","A good place for the first experience of water smoke 水

The music and the atmosphere in the store are super loose

Suitable for afternoon or dinner, smoke smoke and chat

Love",False,0.266,0.056,0.678,0.8658
"雙人套餐cp 值很高
水煙很順爽","Double package CP value is very high
Water smoke is smooth",False,0.194,0.0,0.806,0.34
"沒有貓QQ
水煙cp值高也滿好抽的很順
環境乾淨 但座位不舒適","No cat QQ
Water smoke CP value is high and good is very smooth
The environment is clean but the seat is uncomfortable",False,0.259,0.168,0.573,0.1731
"二訪，遇到貓貓小三。
一壺水菸只要350、口味很多。
一杯飲料也只要40起跳。
很棒的一間水菸店。","In the second visit, I met cats.
A pot of water smoke is only 350, and the taste has a lot of taste.
A cup of beverages takes only 40 jumps.
A great water cigarette shop.",False,0.105,0.0,0.895,0.6249
"放鬆的氣氛 好喝的土耳其紅茶還有各種特色茶飲
想體驗水煙也可以試試
好地方","The relaxed atmosphere is delicious Turkish black tea and various special tea drinks
If you want to experience water smoke, you can also try
Good place",False,0.397,0.0,0.603,0.9153
"氣氛超屌 價格超佛 節日要提早一個禮拜訂位
店員彤彤 Ac兩個人都超親切
照片是晶晶 但她不是店貓 要隨緣才能遇到","The atmosphere is super -priced that the Buddha festival should be booked one week earlier
The clerk Tongtong AC is super kind
The photo is Jingjing, but she is not a shop cat to meet with the fate",False,0.213,0.0,0.787,0.802
"水煙初體驗🌬
店內氣氛佳 店員很客氣服務很讚👍🏻
可惜沒遇到店貓🥹 …","The first experience of the water smoke 验
The atmosphere in the store is very polite service.
Unfortunately, I haven't met the store cat ...",False,0.0,0.1,0.9,-0.3947
"非常適合在公館吃完飯，走過來續攤
輕鬆的氛圍提供很好喝的精釀啤酒跟無酒精飲料
台北水煙店一半的價錢，結帳時非常驚喜
唯一小缺點是廁所要走到後面的公廁","Very suitable for eating at the mansion, walk over to the stall
A relaxed atmosphere provides delicious craft beer and alcoholic drinks
The price of half of the Taipei water -tobound shop is very surprised at checkout at the checkout
The only small disadvantage is",False,0.169,0.086,0.745,0.6697
真的好好玩，魔術師毛毛超讚  禮拜四一定要來,"Really play well, Magician Mao Mao Chaozai must come, you must come",False,0.336,0.0,0.664,0.6214
偏向酒吧的一家小店，有酒有水煙，食物方面的話只有一些小零食，建議先吃飽，愛貓人士十分推薦的一家店！,A small shop that is biased towards a bar has water and smoke. There are only some small snacks in terms of food. It is recommended to eat it first. A store is very recommended by cats!,False,0.104,0.052,0.844,0.2698
"1人前去，店員非常親切 介紹仔細
環境 乾淨 冷氣夠強
音樂 好聽 很有品味
很好放空☺️☺️☺️☺️☺️","1 person goes, the clerk is very cordially introduced and carefully
The environment is clean and air -conditioned
Music sounds very delicious
Very easy to let go ☺️☺️☺️☺️☺️",False,0.488,0.0,0.512,0.9768
什麼都很不錯 價位 cp值也很高 可是我7點來只有一個人在服務 辛苦店裡的妹妹 不過等了有點時間 希望可以加強人手的部分,"Everything is very good, the price CP value is also very high, but I only have one person in the service shop at 7 o'clock, but I have waited for some time to strengthen the part of the person.",False,0.158,0.0,0.842,0.6953
最佳選擇～水煙好抽舒服又高cp直 下午就可以來放鬆、店員都很親切專業很漂亮🤩,The best choice ~ the water cigarette is good and comfortable and high CP can come to relax in the afternoon. The clerk is very kind and professional.,False,0.425,0.0,0.575,0.9516
可以悠閒的抽著水煙、邊聊天邊喝小酒，還有可愛的貓咪陪伴，可惜空間較小，沒辦法多揪一些朋友同樂,"You can leisurely smoke water cigarettes, drink small wine while chatting, and cute cats. Unfortunately, the space is small, so there is no way to get more friends.",False,0.181,0.138,0.681,0.3673
"好可惜這次沒看到店貓
飲品就比較一般般
我點的水煙口味比較吸不出口味來
別桌的草莓味就挺香的","It's a pity that I didn't see the shop cat this time
Drinks are more general
The taste of the water tobacco I ordered can not absorb the taste
The strawberry flavor of other tables is very fragrant",False,0.0,0.056,0.944,-0.296
店員親切，店貓可愛，打發時間兼放鬆心情的好地方,"The clerk is kind, the shop cat is cute, and the time for passing the time and relaxation of the mood",False,0.353,0.0,0.647,0.8689
"粉感稍微有點重的水煙。
水煙壺size有不同、因口味有價差，座位不多。記得要預約。","The pink feel is a bit heavy.
The SIZE of the water cigarette bottle is different, the taste is different due to the taste, and there are not many seats.Remember to make an appointment.",False,0.0,0.0,1.0,0.0
"水煙好抽，服務也很好
董事長是一隻貓，非常可愛
離台大很近，很適合壓力大的學生們","Water smoke is good, and the service is very good
The chairman is a cat, very cute
It's close to the National Taiwan University, it is very suitable for students with high pressure",False,0.231,0.054,0.715,0.8012
溫馨舒適的地方 好喝的土耳其紅茶及臺灣在地精釀 特色花草茶 可以放鬆的抽水煙吃點心配飲料,Turkish black tea in warm and comfortable places and Taiwan's local craft specialty flower tea can be relaxed to smoke smoke to eat snacks with drinks,False,0.268,0.0,0.732,0.8126
Cp值高 老闆人很好 會變常客！,"CP value is high, boss is very good, he will become frequent visits!",False,0.349,0.0,0.651,0.7082
超特別的一家店，茶類啤酒有特色，水煙口味種類超多，還有超可愛的董事長(？)！！！,"A super special shop, tea beer is unique, there are many types of water smoke, and there are super cute chairman (?)!IntersectionIntersection",False,0.434,0.0,0.566,0.9299
氣氛很讚，店員人很好又美麗🤣🤣 …,"The atmosphere is great, the clerk is very good and beautiful ...",False,0.56,0.0,0.44,0.9092
"室內非常明亮，座位間距很近，有點無法非常放鬆跟chill。
水煙部分抽起來變淡，沒有什麼感覺，不過價格便宜、CP值滿高的。
推薦給想試看看水煙走基本款消費的朋友😜 …","The room is very bright, the seat distance is very close, and it is a bit unable to relax with Chill.
The water cigarette parts faded, there is no feeling, but the price is cheap and the CP value is high.
Recommended for friends who want to see the water smoke to take the basic consumption 😜 ...",False,0.213,0.017,0.77,0.9146
老闆夫婦帥熱情，店貓小三董事長超可愛，水煙更是讓人舒服,The boss and the couple are handsome and enthusiastic.,False,0.478,0.0,0.522,0.7506
氣氛自在不過位置小，廁所要到後面上,"The atmosphere is free, but the position is small, and the toilet must be on the back",False,0.118,0.0,0.882,0.2846
"3/6上週日晚間跟朋友吃完飯一起到了這裡。
店員非常專業的介紹水煙的種類與差異，第一次去也不會有壓力。
更意外的是對啤酒的種類跟口感也略懂，很耐心地跟我們介紹。

運氣真的不錯，選到了一個好的地方。
下次有時間還會跟朋友再次來這裡好好的放鬆聊天。","3/6 last Sunday, I arrived here with my friends.
The clerk is very professional to introduce the types and differences between the water smoke, and there will be no pressure for the first time.
What's more surprising is that I also understand the types of beer, and I will introduce it to us patiently.

Luck is really good, I chose a good place.
Next time I have time, I will come here to relax and chat again.",False,0.217,0.0,0.783,0.9543
水煙很順店員都會定時來換炭～店小小的水煙也便宜很適合自己或找幾個朋友路過來抽一壺😆 …,"Water smoke is very smooth, the shop clerk will change the charcoal from time to time ~ The small water smoke of the shop is also cheap and very suitable for themselves or find a few friends to come over to draw a pot ...",False,0.066,0.0,0.934,0.4767
有別於其他水煙館，這裡讓人覺得放鬆自在，啤酒價格不貴、水煙也很棒～～～✨🐱 …,"Different from other water cigarette halls, it makes people feel relaxed here, beer is not expensive, and the water smoke is great ~~~ ✨🐱 ...",False,0.286,0.0,0.714,0.8625
